,stim_color,stimPosit,correction,respPosit,RT,congruency,nblock,hand,trial_index,postError,error_outlier,block1,block2,block3,block4,block5,block6,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
15,green,0,1,1,426.4,1,1,1,16,0,0,1,0,0,0,0,0,0.5178081240939579,0.48219187590604207,0.5178081240939579,0.49969256991217414,0.5003074300878259,-0.48219187590604207,0.48219187590604207,0.0,0.0
16,red,1,1,0,553.5,1,1,0,17,0,0,1,0,0,0,0,0,0.49996336302525624,0.46522641687195926,0.5347735831280407,0.49996336302525624,0.5000366369747438,0.0,0.0,0.5000366369747438,-0.5000366369747438
17,red,1,1,0,456.5,1,1,0,18,0,0,1,0,0,0,0,0,0.5175566728756043,0.4958559720168517,0.5041440279831483,0.5175566728756043,0.48244332712439575,0.0,0.0,0.48244332712439575,-0.48244332712439575
18,green,1,1,1,427.2,0,1,1,19,0,0,1,0,0,0,0,0,0.46546902102017923,0.49950614902519874,0.5004938509748013,0.5345309789798207,0.46546902102017923,0.0,0.0,-0.5345309789798207,0.5345309789798207
19,red,0,1,0,484.4,0,1,0,20,0,0,1,0,0,0,0,0,0.49994114692605746,0.49994114692605746,0.5000588530739425,0.5157240187644698,0.48427598123553006,0.5000588530739425,-0.5000588530739425,0.0,0.0
20,red,0,1,0,401.4,0,1,0,21,0,0,1,0,0,0,0,0,0.5175352384285644,0.5175352384285644,0.4824647615714355,0.5018738584841137,0.4981261415158863,0.4824647615714356,-0.4824647615714355,0.0,0.0
21,red,0,1,0,510.4,0,1,0,22,0,0,1,0,0,0,0,0,0.5345102986832578,0.5345102986832578,0.46548970131674205,0.5002233109532036,0.4997766890467964,0.46548970131674217,-0.46548970131674205,0.0,0.0
22,green,1,1,1,365.4,0,1,1,23,0,0,1,0,0,0,0,0,0.4999733876478702,0.5508881077113291,0.4491118922886707,0.5000266123521299,0.4999733876478702,0.0,0.0,-0.5000266123521299,0.5000266123521298
23,red,0,1,0,378.4,0,1,0,24,0,0,1,0,0,0,0,0,0.5060644237204063,0.5060644237204063,0.49393557627959367,0.4824336552085212,0.5175663447914789,0.4939355762795937,-0.49393557627959367,0.0,0.0
24,green,1,1,1,359.3,0,1,1,25,0,0,1,0,0,0,0,0,0.5020934116599224,0.5234430735972873,0.47655692640271274,0.49790658834007767,0.5020934116599224,0.0,0.0,-0.49790658834007767,0.4979065883400776
25,green,1,1,1,508.3,0,1,1,26,0,0,1,0,0,0,0,0,0.5196117777904408,0.5027937515855196,0.49720624841448036,0.48038822220955935,0.5196117777904408,0.0,0.0,-0.48038822220955935,0.48038822220955923
26,green,1,1,1,449.3,0,1,1,27,0,0,1,0,0,0,0,0,0.5365137769977858,0.500332936203489,0.49966706379651105,0.4634862230022143,0.5365137769977858,0.0,0.0,-0.4634862230022143,0.4634862230022142
27,red,0,1,0,518.1,0,1,0,28,0,0,1,0,0,0,0,0,0.5000396765826168,0.5000396765826168,0.4999603234173832,0.4471789044385601,0.55282109556144,0.49996032341738317,-0.4999603234173832,0.0,0.0
28,red,0,1,0,395.3,0,1,0,29,0,0,1,0,0,0,0,0,0.5176303014135859,0.5176303014135859,0.4823696985864141,0.4937052187776806,0.5062947812223194,0.4823696985864141,-0.4823696985864141,0.0,0.0
29,green,1,1,1,338.3,0,1,1,30,0,0,1,0,0,0,0,0,0.5007501599543837,0.5346020169682572,0.46539798303174285,0.49924984004561634,0.5007501599543837,0.0,0.0,-0.49924984004561634,0.49924984004561634
