,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-438.27329442682685,11.922915268936798,3.882520586449708,-438.2732944268267,11.922915268936515,3.8825205864496812,4.67601282093e-312,0.005988471584067386,0.369616568256781,4.67601282093e-312,0.005988471584068596,0.36961656825678446,0.9195163731588715,-5928.135928408297,11868.271856816595,11897.34713606818,17591.62298174901,SR_Q_D_E_alphaCCC_V_WOB,0.064458166942399,0.6905234883930809,0.2942880886443132,-0.32970682938139584,0.2209003242932779,0.023945770917437312,sub_17
