,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-440.0620994112295,-19.769018605808554,-13.882446735047568,-440.0620994112294,-19.769018605808718,-13.882446735047482,0.0,1.375808274987191e-26,2.742775079460434e-14,0.0,1.3758082749860073e-26,2.742775079461336e-14,0.9813959718719416,-5219.499140462038,10450.998280924076,10480.199880630847,3090.4731347729185,SR_Q_D_E_alphaCCC_V_WOB,0.01031170673007438,0.20317346477150128,0.5920020970794028,-0.6498678046527344,0.8032339188657206,0.003024823776354613,sub_18
