,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-525.3164596220425,22.15243116423769,26.56563181696559,-525.3164596220427,22.15243116423806,26.56563181696577,4.042514780666178e-240,0.00040424491299204845,2.1214336654019488e-05,4.042514780666638e-240,0.00040424491299195504,2.1214336654016513e-05,0.908777156159091,-5493.775017506176,10995.550035012351,11014.440554191773,32344.679021677897,SR_Q_D_E_V_WOB,0.05889058556187625,0.7008502676959167,0.0001,0.03089838377225401,sub_3
