,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-997.2423921033153,-21.407490002657383,-136.71989030862449,-997.2423921033153,-21.407490002657436,-136.71989030862397,3.091830212095057e-175,0.09494829675440006,3.155596524389323e-19,3.0918302120955854e-175,0.09494829675439939,3.155596524390163e-19,0.8954260763601857,-3738.5117014776006,7481.023402955201,7489.557804052284,84967.4166924494,SR_Q_V_WOB,0.0005838798122811818,0.00312360432842108,sub_6
