,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-463.2315540042864,-21.51113260574582,1.8275649613938523,-463.2315540042865,-21.51113260574523,1.8275649613937297,0.0,4.787636155745008e-09,0.6153670402532121,0.0,4.787636155749131e-09,0.6153670402532362,0.9405870071997484,-5797.062503395269,11606.125006790538,11635.2321163555,12475.820515426989,SR_Q_D_E_alphaCCC_V_WOB,0.0001,1.0,0.15736761829610244,-0.33302055990902624,0.6421817406299098,0.0001,sub_4
