,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-541.1030631120245,-7.865071903335781,7.747019335888678,-541.1030631120245,-7.865071903335908,7.7470193358887744,2.5446802559743247e-300,0.1611430515857889,0.1675168057700203,2.5446802559740352e-300,0.16114305158578227,0.16751680577001465,0.9078027645607978,-6227.232752067663,12464.465504135325,12488.7372766466,29725.03132681819,SR_Q_D_alphaCCC_V_WOB,0.0001,0.9511579202686924,-0.9711773637907933,0.004916968439868004,0.0001,sub_10
