P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
-299.04321844259124,62.10168833001318,35.880916870190354,-5.350666063919351e-14,61.29429709340722,56.292704716206764,41.39362095114815,-299.04321844259107,62.101688330013324,35.88091687019036,0.0,61.294297093407174,56.2927047162068,41.39362095114818,3.864441001138178e-177,1.431321741035079e-36,1.1333807526932207e-13,1.1871073083436826e-123,1.995263774139919e-18,8.97457881335454e-16,2.854860038944487e-09,3.864441001138178e-177,1.4313217410345677e-36,1.1333807526932207e-13,,1.995263774140048e-18,8.974578813354218e-16,2.8548600389442884e-09,0.8885954997365352,-6205.5513127262975,12419.102625452595,12438.570358590445,24109.345658311515,SR_Q_D_alphaCCC_WOB,0.4883854008761501,0.8451321720356544,-0.06284192452260418,0.5538447192079323,sub01
