P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
-219.11172615153646,82.6855475358033,58.631219237874454,5.125576518722063e-15,83.8928672893658,76.50972535113425,62.438464946150106,-219.1117261515365,82.68554753580325,58.631219237874525,0.0,83.89286728936578,76.50972535113426,62.43846494615016,9.994765488764057e-109,2.8104940909785236e-47,1.3318565854104674e-25,0.006065899777649047,1.469927072240201e-24,1.1705532426047792e-20,2.0781488274314583e-14,9.994765488764624e-109,2.810494090978845e-47,1.3318565854102569e-25,,1.4699270722403168e-24,1.1705532426046445e-20,2.0781488274313983e-14,0.8450586207118151,-6363.89329187584,12733.78658375168,12748.387383605066,33531.27815727417,SR_Q_D_E_WOB,0.7439919991947659,0.5676506977084985,0.31644825709833635,sub01
