,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-616.4660070679137,-53.91321647754569,13.23040688966921,-616.466007067914,-53.9132164775455,13.230406889669036,3.848225765585295e-302,8.279117877088379e-17,0.037601561410809455,3.848225765585295e-302,8.279117877090407e-17,0.03760156141081215,0.897322348825751,-6359.990289690542,12729.980579381085,12754.262889304058,38237.66029950565,SR_Q_D_alphaCCC_V_WOB,0.0001,1.0,-0.9888782872682288,1.0,0.0001,sub_13
