,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-541.597524621136,-20.010786198641767,3.966970431910516,-541.5975246211356,-20.01078619864144,3.966970431910349,0.0,5.152108753905454e-06,0.36364447466882044,0.0,5.152108753907136e-06,0.3636444746688413,0.9387134843510215,-6009.968644041042,12029.937288082085,12054.224858394811,18058.85619017988,SR_Q_D_alphaCCC_V_WOB,0.0001,1.0,-0.9202828485477859,1.0,0.0001,sub_16
