,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-888.4955579576274,-17.019284113191333,-29.566533249774402,-888.4955579576275,-17.019284113191468,-29.56653324977424,8.239967429423301e-172,0.18925152063560197,0.0302236972717223,8.239967429423301e-172,0.18925152063559864,0.030223697271723037,0.892231568895088,-3746.44055985552,7500.88111971104,7517.949921905205,87562.98726403354,SR_Q_D_E_V_WOB,0.0001,0.9417734989716473,0.05457534301664002,0.0001,sub_6
