,stim_color,stimPosit,correction,respPosit,RT,congruency,nblock,hand,trial_index,postError,error_outlier,block1,block2,block3,block4,block5,block6,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
167,red,1,1,0,363.2,1,2,0,168,0,0,0,1,0,0,0,0,0.5002370235490223,0.49987591171656864,0.500124088283431,0.5002370235490223,0.49976297645097784,0.0,0.0,0.49976297645097767,-0.49976297645097784
168,green,0,1,1,410.2,1,2,1,169,0,0,0,1,0,0,0,0,0.500124088283431,0.49987591171656864,0.500124088283431,0.5003493140877248,0.4996506859122754,-0.49987591171656864,0.499875911716569,0.0,0.0
169,green,0,1,1,505.2,1,2,1,170,0,0,0,1,0,0,0,0,0.5002364041972861,0.49976359580271357,0.5002364041972861,0.5003493140877248,0.4996506859122754,-0.49976359580271357,0.4997635958027139,0.0,0.0
170,green,0,1,1,438.1,1,2,1,171,0,0,0,1,0,0,0,0,0.5003486948751492,0.4996513051248505,0.5003486948751492,0.5003493140877248,0.4996506859122754,-0.4996513051248505,0.4996513051248508,0.0,0.0
171,green,0,1,1,469.1,1,2,1,172,0,0,0,1,0,0,0,0,0.5004609603226905,0.4995390396773092,0.5004609603226905,0.5003493140877248,0.4996506859122754,-0.4995390396773092,0.4995390396773095,0.0,0.0
172,red,1,1,0,444.1,1,2,0,173,0,0,0,1,0,0,0,0,0.5003493140877248,0.49942679945442076,0.500573200545579,0.5003493140877248,0.4996506859122754,0.0,0.0,0.49965068591227524,-0.4996506859122754
173,red,1,1,0,501.4,1,2,0,174,0,0,0,1,0,0,0,0,0.5004615793961367,0.49942679945442076,0.500573200545579,0.5004615793961367,0.4995384206038635,0.0,0.0,0.49953842060386333,-0.4995384206038635
174,green,0,1,1,922.1,1,2,1,175,0,0,0,1,0,0,0,0,0.500573200545579,0.49942679945442076,0.500573200545579,0.500573819479927,0.49942618052007315,-0.49942679945442076,0.49942679945442103,0.0,0.0
175,red,1,1,0,375.4,1,2,0,176,0,0,0,1,0,0,0,0,0.500573819479927,0.49931458445051746,0.5006854155494822,0.500573819479927,0.49942618052007315,0.0,0.0,0.49942618052007304,-0.49942618052007315
176,red,1,1,0,481.9,1,2,0,177,0,0,0,1,0,0,0,0,0.5006860343447633,0.49931458445051746,0.5006854155494822,0.5006860343447633,0.4993139656552367,0.0,0.0,0.49931396565523667,-0.4993139656552367
