,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-453.17982025124934,-8.019615931618892,8.354037952630463,-453.17982025124917,-8.019615931619153,8.354037952630494,0.0,0.014457438650972345,0.010969614532218848,0.0,0.014457438650969224,0.010969614532218555,0.9521957950299482,-5700.153744850154,11412.307489700308,11441.41459926527,10157.223264176419,SR_Q_D_E_alphaCCC_V_WOB,0.02466856641463094,0.752773514290942,0.035055358521015635,-0.6853180661098872,1.0,0.01777870305105791,sub_14
