,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-18.683673484883414,15.094841601856746,2.96231136602586,17.52217673349554,171.29173785623038,172.54838385824138,176.26255722001537,-18.6836734848834,15.094841601856833,2.9623113660258085,17.522176733495577,171.29173785623033,172.5483838582414,176.26255722001548,0.0035241484581935855,4.4035634776749455e-06,0.3654227167807109,0.014685130433591242,2.2056623689557607e-178,3.5438237992172174e-185,4.4573601611131115e-195,0.0035241484581936167,4.403563477674383e-06,0.36542271678071947,0.014685130433591037,2.2056623689552588e-178,3.5438237992172174e-185,4.4573601611133655e-195,0.030889346779978344,-7076.483039155917,14154.966078311834,14160.01793393479,12280.56509122773,SR_Q_WOB,0.4127521902306925,sub08
