,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-24.626899404037548,0.9003847931101201,3.7276365138179752,20.167989166712278,195.01858450293315,200.14631659846367,207.86534347749267,-24.626899404037484,0.9003847931102266,3.7276365138179024,20.16798916671233,195.01858450293315,200.14631659846364,207.86534347749273,5.43141361579008e-10,0.763552529473123,0.13754319624423303,0.0013620384877068028,4.912434515285299e-303,0.0,2e-323,5.431413615790852e-10,0.7635525294730957,0.13754319624424047,0.0013620384877067674,4.9124345152875337e-303,0.0,2e-323,0.05634499197495113,-7215.31989215771,14436.63978431542,14451.971872684355,7648.142041071428,AB_Q_alphaCCC_WOB,0.4326374450527061,-0.025417589649072703,0.5454440492595751,sub20
