,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-22.165760933639874,1.74121071096987,-7.965439856370784,1.760102365574579,185.13467152189352,199.8495222178978,188.32674907590967,-22.165760933639945,1.741210710969887,-7.965439856370724,1.760102365574533,185.13467152189344,199.849522217898,188.32674907590967,1.3389074125786968e-13,0.4249436397384363,1.159634390750328e-05,0.7157621568103418,0.0,0.0,0.0,1.3389074125784065e-13,0.4249436397384313,1.159634390750507e-05,0.7157621568103489,0.0,0.0,0.0,0.1021596026975129,-6870.6274956580655,13745.254991316131,13755.491023725062,4013.967424597346,AB_Q_E_WOB,0.4302208802865492,0.12381297951710195,sub40
