,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-11.60648719593675,-1.9089568679433597,6.334633938007012,18.31690261505288,191.29948487412844,193.18078058554096,196.06797463589163,-11.606487195936714,-1.9089568679434148,6.334633938006956,18.31690261505275,191.2994848741282,193.18078058554102,196.0679746358918,4.047831072911288e-06,0.37543853650799763,0.00045454827872368973,0.00043545496100365073,0.0,0.0,0.0,4.0478310729115215e-06,0.375438536507984,0.00045454827872374557,0.00043545496100368575,0.0,0.0,0.0,0.04683078268605989,-6851.323947924777,13710.647895849554,13731.113472425928,3961.59527375567,AB_Q_E_alphaCCC_WOB,0.4900982890231788,0.7713823395500549,-0.8453640409703066,0.09101451727645657,sub45
