,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,488.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0
1,2,459.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.7249078583916704,0.2750921416083297,0.5,0.5,0.0,0.0,-0.5,0.5
2,3,491.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.3019724633107201,0.69802753668928,0.3019724633107201,0.2750921416083297,0.7249078583916704,-0.69802753668928,0.6980275366892799,0.0,0.0
3,4,422.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.3019724633107201,0.3840437799388819,0.6159562200611182,0.3019724633107201,0.69802753668928,0.0,0.0,0.6980275366892799,-0.69802753668928
4,5,458.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.3979025242305463,0.3979025242305463,0.6020974757694537,0.6159562200611182,0.3840437799388819,0.6020974757694537,-0.6020974757694537,0.0,0.0
5,6,501.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6020974757694537,0.6687354318672232,0.3312645681327768,0.6020974757694537,0.3979025242305463,0.0,0.0,0.3979025242305463,-0.3979025242305463
6,7,473.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7810802849161175,0.6485686723612747,0.3514313276387253,0.7810802849161175,0.21891971508388253,0.0,0.0,0.21891971508388253,-0.21891971508388253
7,8,532.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.1204461865254212,0.6308121842753253,0.36918781572467474,0.8795538134745788,0.1204461865254212,0.0,0.0,-0.8795538134745788,0.8795538134745788
8,9,520.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6151778991015736,0.6151778991015736,0.38482210089842633,0.4839166844169905,0.5160833155830096,0.3848221008984264,-0.38482210089842633,0.0,0.0
9,10,459.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.21172307174872965,0.7882769282512703,0.21172307174872965,0.4858389147027793,0.5141610852972208,-0.7882769282512703,0.7882769282512704,0.0,0.0
10,11,422.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4875314057129484,0.43369757674615517,0.5663024232538448,0.4875314057129484,0.5124685942870517,0.0,0.0,0.5124685942870516,-0.5124685942870517
11,12,586.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5583781538243272,0.4416218461756728,0.5583781538243272,0.7180478337811295,0.28195216621887054,-0.4416218461756728,0.4416218461756728,0.0,0.0
12,13,437.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7570266011090196,0.24297339889098032,0.7570266011090196,0.691987401920456,0.30801259807954395,-0.24297339889098032,0.24297339889098035,0.0,0.0
13,14,377.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6690416357594497,0.13368014530954947,0.8663198546904505,0.6690416357594497,0.33095836424055025,0.0,0.0,0.33095836424055025,-0.33095836424055025
14,15,508.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.17746161035246633,0.17746161035246633,0.8225383896475336,0.8179119095957548,0.1820880904042452,0.8225383896475337,-0.8225383896475336,0.0,0.0
15,16,492.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7799160189049401,0.5474523056735865,0.4525476943264135,0.7799160189049401,0.22008398109505992,0.0,0.0,0.2200839810950599,-0.22008398109505992
16,17,467.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5417809465172299,0.5417809465172299,0.4582190534827702,0.8789132526137456,0.12108674738625434,0.45821905348277014,-0.4582190534827702,0.0,0.0
17,18,462.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.252104921496634,0.747895078503366,0.252104921496634,0.8336266619165936,0.16637333808340635,-0.747895078503366,0.747895078503366,0.0,0.0
18,19,406.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5885198823123584,0.4114801176876416,0.5885198823123584,0.7937525905304565,0.20624740946954342,-0.4114801176876416,0.4114801176876416,0.0,0.0
19,20,489.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.24135584983634598,0.22638989360788173,0.7736101063921182,0.758644150163654,0.24135584983634598,0.0,0.0,-0.758644150163654,0.758644150163654
20,21,481.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.41739408797430166,0.2590909638747879,0.7409090361252121,0.41739408797430166,0.5826059120256983,0.0,0.0,0.5826059120256983,-0.5826059120256983
21,22,512.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.2878836989902556,0.2878836989902556,0.7121163010097443,0.679459383894353,0.32054061610564694,0.7121163010097444,-0.7121163010097443,0.0,0.0
22,23,408.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.608204803362055,0.608204803362055,0.391795196637945,0.6580109293757374,0.3419890706242626,0.39179519663794504,-0.391795196637945,0.0,0.0
23,24,331.6,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,0.360874069327673,0.784440440570022,0.21555955942997787,0.6391259306723269,0.360874069327673,0.0,0.0,0.3608740693276731,-0.360874069327673
24,25,499.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.19854724116452482,0.7504449608105873,0.24955503918941263,0.8014527588354752,0.19854724116452482,0.0,0.0,-0.8014527588354752,0.8014527588354752
25,26,526.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5590532883480899,0.7205125201948064,0.27948747980519356,0.4409467116519101,0.5590532883480899,0.0,0.0,-0.4409467116519101,0.44094671165191013
26,27,409.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6941575163073087,0.6941575163073087,0.3058424836926913,0.24260195048694913,0.7573980495130508,0.3058424836926913,-0.3058424836926913,0.0,0.0
27,28,557.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7266345963106754,0.8317302723323339,0.16826972766766618,0.2733654036893245,0.7266345963106754,0.0,0.0,-0.2733654036893245,0.2733654036893246
28,29,480.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7920828518176358,0.7920828518176358,0.2079171481823642,0.15040134868504373,0.8495986513149563,0.20791714818236418,-0.2079171481823642,0.0,0.0
29,30,636.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.19218434498080975,0.885607252858834,0.114392747141166,0.19218434498080975,0.8078156550191903,0.0,0.0,0.8078156550191903,-0.8078156550191903
30,31,459.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.16047938493916453,0.8395206150608355,0.16047938493916453,0.5555525228720707,0.44444747712792937,-0.8395206150608355,0.8395206150608354,0.0,0.0
31,32,415.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4618910478428548,0.4618910478428548,0.5381089521571452,0.5489130497257826,0.45108695027421747,0.5381089521571452,-0.5381089521571452,0.0,0.0
32,33,558.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.29605908813504656,0.7039409118649533,0.29605908813504656,0.5430671067628454,0.45693289323715464,-0.7039409118649533,0.7039409118649534,0.0,0.0
33,34,397.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5379198536039076,0.3872972260213009,0.612702773978699,0.5379198536039076,0.4620801463960925,0.0,0.0,0.4620801463960924,-0.4620801463960925
34,35,473.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5992328719354211,0.4007671280645788,0.5992328719354211,0.7457707658664169,0.25422923413358317,-0.4007671280645788,0.4007671280645789,0.0,0.0
35,36,404.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.2836030288012079,0.22049577509100943,0.7795042249089905,0.7163969711987921,0.2836030288012079,0.0,0.0,-0.7163969711987921,0.7163969711987921
36,37,507.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.6058496459024068,0.25390129296156333,0.7460987070384366,0.3941503540975932,0.6058496459024068,0.0,0.0,-0.3941503540975932,0.39415035409759325
37,38,375.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.2833142821876459,0.2833142821876459,0.716685717812354,0.21685533004877677,0.7831446699512232,0.716685717812354,-0.716685717812354,0.0,0.0
38,39,494.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.394309217946207,0.6056907820537929,0.394309217946207,0.25069594313821214,0.7493040568617879,-0.6056907820537929,0.605690782053793,0.0,0.0
39,40,510.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7195079737098794,0.3332415487752039,0.666758451224796,0.2804920262901207,0.7195079737098794,0.0,0.0,-0.2804920262901207,0.2804920262901206
40,41,393.7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.15432230443241843,0.35317202540492093,0.646827974595079,0.15432230443241843,0.8456776955675817,0.0,0.0,0.8456776955675815,-0.8456776955675817
41,42,417.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.6292795295551866,0.3707204704448133,0.6292795295551866,0.5347214232318339,0.4652785767681662,-0.3707204704448133,0.3707204704448134,0.0,0.0
42,43,592.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5305716214725232,0.20396457630542236,0.7960354236945776,0.5305716214725232,0.4694283785274769,0.0,0.0,0.46942837852747676,-0.4694283785274769
43,44,440.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7417278840383016,0.2393458541367905,0.7606541458632095,0.7417278840383016,0.2582721159616985,0.0,0.0,0.2582721159616984,-0.2582721159616985
44,45,479.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.142097258995237,0.2704984663397101,0.7295015336602899,0.857902741004763,0.142097258995237,0.0,0.0,-0.857902741004763,0.857902741004763
45,46,466.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.29792781051690337,0.29792781051690337,0.7020721894830967,0.47200460462931293,0.5279953953706871,0.7020721894830966,-0.7020721894830967,0.0,0.0
46,47,394.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6137309156628918,0.6137309156628918,0.3862690843371082,0.4753505314418798,0.5246494685581202,0.38626908433710816,-0.3862690843371082,0.0,0.0
47,48,653.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4782965629828558,0.7874808207052328,0.2125191792947672,0.4782965629828558,0.5217034370171442,0.0,0.0,0.5217034370171443,-0.5217034370171442
48,49,569.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.712966968453055,0.7531219637089311,0.2468780362910689,0.712966968453055,0.28703303154694504,0.0,0.0,0.28703303154694504,-0.28703303154694504
49,50,420.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7228695756283515,0.7228695756283515,0.2771304243716485,0.8420789372788393,0.15792106272116072,0.2771304243716485,-0.2771304243716485,0.0,0.0
50,51,500.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.19880532504717457,0.847527196109556,0.15247280389044404,0.8011946749528255,0.19880532504717457,0.0,0.0,-0.8011946749528255,0.8011946749528254
51,52,791.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0,0.5591952820440753,0.805991774010225,0.194008225989775,0.4408047179559247,0.5591952820440753,0.0,0.0,-0.4408047179559247,0.4408047179559247
