,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-13.298113735362186,-1.3248397318881056,-7.216757240954654,7.856985382196957,216.25581217419082,209.93246208267811,196.56603795145145,-13.298113735362179,-1.3248397318880913,-7.2167572409547915,7.856985382196864,216.2558121741906,209.9324620826782,196.5660379514514,1.7795726900365127e-05,0.5400429232248771,0.0008651820409759988,0.2639809396304365,0.0,0.0,0.0,1.7795726900365232e-05,0.5400429232248818,0.0008651820409758173,0.2639809396304423,0.0,0.0,0.0,0.06543818441651428,-7365.259477584459,14734.518955168918,14744.825058438793,5933.387626090186,AB_Q_E_WOB,0.6612282566811107,0.4932804999366511,sub28
