,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-93.67233307569586,5.88875409034297,9.156650544998024,22.78127279448815,162.17813454340677,176.98804417196783,199.99809707495388,-93.67233307569569,5.88875409034301,9.156650544998083,22.78127279448811,162.17813454340677,176.98804417196777,199.99809707495422,3.8720310175236676e-13,0.07207203151433016,0.0010959114302981313,0.038848997962468504,1.2699527121161578e-111,7.999494228582028e-122,8.567561210979983e-159,3.8720310175243527e-13,0.0720720315143284,0.0010959114302980491,0.038848997962468934,1.2699527121160132e-111,7.99949422857975e-122,8.56756121100192e-159,0.13389138894246388,-7661.786861882181,15329.573723764363,15345.021118560035,9891.740829978398,SR_Q_D_E_WOB,0.21011535739157144,0.5857831151082489,0.21190543842578569,sub15
