,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-72.7542620632259,-1.725060803132508,8.524624936470424,15.916269404091025,172.23387200230346,173.00045890617963,194.0768770622592,-72.7542620632258,-1.7250608031322736,8.52462493647034,15.916269404091,172.23387200230354,173.00045890617983,194.07687706225937,4.73215884861944e-20,0.5969932579567203,0.00208248381297035,0.11397205232918686,2.8364751199773935e-162,4.133920376714477e-198,3.836636824100931e-191,4.73215884861978e-20,0.5969932579567703,0.002082483812970573,0.11397205232918775,2.8364751199759405e-162,4.133920376715888e-198,3.836636824100931e-191,0.11055939571965157,-7457.951475852409,14919.902951704818,14930.155126251417,9437.049130523379,SR_Q_D_WOB,0.4569647288592264,1.0,sub48
