,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-36.61572119149961,-1.2914933437492557,-6.81682882310299,7.50229815688806,204.271781147799,198.17498413904855,184.8157621340736,-36.61572119149967,-1.2914933437492646,-6.816828823102984,7.502298156888134,204.27178114779895,198.17498413904843,184.8157621340736,5.689015461485979e-13,0.544986926250983,0.0014288112319932377,0.27979942693735405,0.0,0.0,0.0,5.689015461485299e-13,0.5449869262509806,0.0014288112319932567,0.27979942693734905,0.0,0.0,0.0,0.08978666431230653,-7348.3906660159755,14706.781332031951,14732.546590206639,5778.802912397092,SR_Q_D_E_alphaCCC_WOB,0.3609832148253466,0.9082977902168566,0.3934578260437313,-0.08859171824525269,0.8913547139391553,sub28
