,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-33.18468177770203,-0.7235008673609591,5.577828887159423,12.348781117166544,179.02169079363563,181.9416351064349,183.87940016977274,-33.18468177770198,-0.7235008673608583,5.577828887159384,12.348781117166643,179.02169079363568,181.94163510643523,183.8794001697725,2.882677256544429e-25,0.7249930087449281,0.0016598300552107927,0.011258985140539308,0.0,0.0,0.0,2.882677256545008e-25,0.724993008744965,0.001659830055210921,0.011258985140538635,0.0,0.0,0.0,0.09681286624965679,-7107.924984918312,14221.849969836623,14237.309124741436,3966.4874630279246,SR_Q_D_E_WOB,0.7791123293722011,0.9973721167426036,0.6485719481742094,sub45
