,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-18.85641746732627,6.722148950870435,11.429299299130783,24.45660577639083,192.49090253789632,193.7383147437686,191.53343312724974,-18.856417467326228,6.722148950870603,11.429299299130758,24.45660577639093,192.49090253789626,193.7383147437688,191.53343312724968,1.1031260245113741e-09,0.02126395082169702,3.7672506655181262e-06,0.0039367888642593656,0.0,0.0,0.0,1.1031260245114627e-09,0.021263950821693807,3.7672506655183083e-06,0.003936788864259256,0.0,0.0,0.0,0.06498891458910783,-7345.976736642413,14697.953473284826,14713.343768815203,7518.305737545122,AB_Q_alphaCCC_WOB,0.926967939816985,-0.6978918802574755,0.6378855199843391,sub35
