,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,362.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,2,325.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9999999913150404,8.68495958483706e-09,0.9999999913150404,0.5,0.5,-8.68495958483706e-09,8.684959640348211e-09,0.0,0.0
2,3,289.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,1.5085704601638495e-16,0.9999999999999999,0.5,0.5,0.0,0.0,0.5,-0.5
3,4,292.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.49999979227661523,0.49999979227661523,0.5000002077233847,0.9999999913150404,8.68495958483706e-09,0.5000002077233847,-0.5000002077233847,0.0,0.0
4,5,407.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5000002077233812,0.9999999913150368,8.68496319306189e-09,0.5000002077233812,0.49999979227661884,0.0,0.0,0.49999979227661884,-0.49999979227661884
5,6,395.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.999999991315044,0.5000002077233812,0.49999979227661884,0.999999991315044,8.68495597661223e-09,0.0,0.0,8.68495597661223e-09,-8.68495597661223e-09
6,7,286.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9999999999999999,0.5000000000000863,0.4999999999999137,0.9999999999999999,1.508569831506584e-16,0.0,0.0,1.1102230246251565e-16,-1.508569831506584e-16
7,8,326.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,1.0,2.6203735916284453e-24,0.5,-0.5,0.0,0.0
8,9,313.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5000002077233847,0.9999999913150404,8.68495958483706e-09,0.5000002077233847,0.49999979227661523,0.0,0.0,0.4999997922766153,-0.49999979227661523
9,10,289.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.999999991315044,0.5000002077233812,0.49999979227661884,0.999999991315044,8.68495597661223e-09,0.0,0.0,8.68495597661223e-09,-8.68495597661223e-09
10,11,324.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,1.508569831506584e-16,0.5000000000000863,0.4999999999999137,0.9999999999999999,1.508569831506584e-16,0.0,0.0,-0.9999999999999999,0.9999999999999999
11,12,300.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,3.834199079233436e-06,0.9999961658009208,-0.5,0.5,0.0,0.0
12,13,247.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9999999913150404,8.68495958483706e-09,0.9999999913150404,0.4999997922782081,0.5000002077217919,-8.68495958483706e-09,8.684959640348211e-09,0.0,0.0
