,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-15.143628090753676,1.086445827680595,-5.152518676191352,-1.8656312494971807,177.4376827932195,170.5894681350714,184.49082527348588,-15.143628090753733,1.0864458276806155,-5.152518676191188,-1.8656312494971345,177.4376827932194,170.58946813507131,184.49082527348588,0.0003702294251634666,0.47476784944200123,0.0007172195517850059,0.6729409074471551,0.0,0.0,0.0,0.00037022942516344543,0.47476784944199313,0.0007172195517852803,0.6729409074471624,0.0,0.0,0.0,0.062377293581517224,-6713.995167057954,13433.990334115908,13449.368595935804,2853.573599069854,SR_Q_D_E_WOB,0.4930359871500931,0.9824296889627913,0.15551663178276812,sub25
