,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-13.691828911737984,-0.13108831284877542,12.804669596575875,13.895233735319621,182.3900837783937,177.42452156344132,178.18930138630927,-13.691828911737925,-0.13108831284870598,12.804669596575831,13.895233735319573,182.3900837783937,177.42452156344135,178.18930138630927,8.475506850704362e-05,0.9626720009508598,6.722282700611436e-08,0.0837878803837018,9.7290428869842e-310,0.0,7.888035678722012e-305,8.475506850705026e-05,0.9626720009508796,6.722282700612246e-08,0.08378788038370265,9.7290428869819e-310,0.0,7.888035678722012e-305,0.04147860082826216,-7400.118446023388,14806.236892046776,14821.667744854889,6993.0592557917425,AB_Q_alphaCCC_WOB,0.5448802972839599,-0.8563470299133997,0.3106489070466988,sub12
