,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-2.6936830571407127,1.8916349714697396,-2.9792117144392556,-16.54448254913749,213.6398173821029,227.07918876078867,214.2065622504058,-2.693683057140763,1.891634971469657,-2.979211714439284,-16.544482549137562,213.6398173821027,227.07918876078855,214.20656225040577,0.597381305928355,0.6622115066183897,0.42107371524052917,0.023148034737629407,5.080487031001057e-215,8.504715370835515e-297,2.0704084040256696e-212,0.5973813059283481,0.6622115066184038,0.4210737152405245,0.023148034737628786,5.080487031001057e-215,8.504715370834547e-297,2.0704084040257872e-212,0.011445206629533966,-7956.265329051721,15916.530658103442,15926.814731252856,17173.973582425704,SR_Q_D_WOB,0.7920640433455528,0.12893004135211422,sub18
