,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-5.138644392745716,8.641300076821587,1.5395070565132336,6.4035824974097295,210.7572746998381,215.33202585672086,207.08623234830657,-5.1386443927457055,8.64130007682162,1.539507056513152,6.40358249740966,210.75727469983815,215.33202585672063,207.08623234830642,0.09083727902247767,0.0033206432544743664,0.592147540250318,0.5538552910690293,0.0,0.0,0.0,0.09083727902247879,0.0033206432544743074,0.592147540250338,0.553855291069034,0.0,0.0,0.0,0.015668436903442995,-7741.949401258743,15489.898802517486,15505.362648588227,10497.777777496201,AB_Q_alphaCCC_WOB,0.5517569704608768,-0.306414381955584,0.0053438169136666045,sub27
