,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-25.26582261184712,5.901808360071466,-1.7229546011658872,10.017845131247878,140.67802525256909,142.12413494984497,140.8702591443366,-25.265822611847128,5.901808360071536,-1.7229546011659607,10.017845131247924,140.6780252525691,142.12413494984492,140.87025914433656,1.5607516016824646e-23,5.787345910199282e-09,0.08738384319149138,0.02190623375294481,0.0,0.0,0.0,1.5607516016825092e-23,5.787345910196979e-09,0.08738384319147807,0.02190623375294428,0.0,0.0,0.0,0.10753317032557996,-6267.7142040167755,12543.428408033551,12563.971157421664,1264.661231360272,SR_Q_D_alphaCCC_WOB,0.3973356848823215,0.350515311112413,-0.27037941822886435,0.5780052516893716,sub29
