,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-11.482363180359979,7.3659621490967275,-8.080612555399396,8.744350703408408,222.58278758952503,215.46231299748598,212.4097099594121,-11.482363180360043,7.365962149096363,-8.080612555399401,8.744350703408479,222.58278758952494,215.46231299748558,212.4097099594121,7.962284697226377e-05,9.958266046200512e-05,1.9878253229621722e-05,0.46379876416087806,0.0,0.0,0.0,7.962284697225481e-05,9.958266046208274e-05,1.987825322962154e-05,0.4637987641608745,0.0,0.0,0.0,0.05339656354976108,-7112.026827978886,14230.053655957772,14245.482138161256,4475.574279891304,SR_Q_D_E_WOB,0.8147548496425356,0.3523767347224849,0.0001,sub05
