,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,1.7638561110778843,14.951821234884548,2.8037618720580135,16.84105142059116,181.7072019394502,182.9129699676277,186.568796942866,1.7638561110779252,14.95182123488463,2.803761872058008,16.84105142059113,181.70720193945027,182.9129699676277,186.568796942866,0.6221733263428981,5.880756575323095e-06,0.3932889072687342,0.0193764586858179,5.504741781615215e-246,5.608911699507636e-251,5.259013821987592e-262,0.6221733263428895,5.88075657532245e-06,0.3932889072687348,0.019376458685818172,5.504741781618346e-246,5.60891169950636e-251,5.259013821987592e-262,0.02387872550250625,-7080.645680390827,14169.291360781654,14189.498783273477,12369.360302494915,AB_Q_E_alphaCCC_WOB,0.8465417923644599,0.5754421981460685,-0.7820785081800501,0.03140492387027291,sub08
