,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-17.451087501629058,3.2275441552944395,-4.732647738258143,16.045857603266537,194.40842696190313,199.3506446482429,201.60044835663,-17.45108750162903,3.227544155294366,-4.732647738258158,16.04585760326648,194.4084269619032,199.35064464824293,201.60044835663024,5.598634017561171e-10,0.21856404720603012,0.03443627872220622,0.017603807433909165,0.0,0.0,0.0,5.598634017561394e-10,0.2185640472060403,0.03443627872220576,0.01760380743390963,0.0,0.0,0.0,0.048602978380809625,-7156.5499524919705,14319.099904983941,14334.463662343675,6146.2226558464035,AB_Q_alphaCCC_WOB,0.9229183612254532,-0.2094735493181632,0.7306856393157575,sub34
