,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-46.718634176903336,-5.6369434466709,3.703829624243249,15.707477016203818,224.13845622880729,233.70212013399356,226.92321337443457,-46.718634176903194,-5.636943446671147,3.7038296242431707,15.707477016203647,224.138456228807,233.7021201339936,226.92321337443425,4.5235138489470914e-07,0.11510989052459793,0.22265412532786918,0.1481760617375406,6.84022144396301e-197,2.3214049079215878e-253,1.1235683183322484e-197,4.523513848947616e-07,0.11510989052458229,0.22265412532787895,0.14817606173754552,6.840221443963788e-197,2.3214049079215878e-253,1.1235683183321207e-197,0.03666502243818526,-7606.6764732096435,15221.352946419287,15241.87334045979,11413.471327823318,SR_Q_D_alphaCCC_WOB,0.35149872209441135,0.4856192189696057,-0.2737398852338685,0.3120075256796998,sub46
