P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
-123.69038377413564,-6.3675710555369065,5.8116548920370175,8.053617547066864,196.59328029227572,209.47002415124692,188.27753990590838,-123.69038377413582,-6.367571055536977,5.811654892037027,8.053617547066889,196.59328029227595,209.47002415124703,188.27753990590858,2.9179078113455874e-15,0.2742720089481267,0.244254890733034,0.7169646340566945,1.1229280965090273e-98,1.9945020981909204e-96,2.036239527969138e-91,2.917907811345229e-15,0.2742720089481221,0.24425489073303305,0.7169646340566938,1.1229280965087718e-98,1.994502098190579e-96,2.0362395279705888e-91,0.056904114034349924,-8228.793995256476,16463.587990512948,16478.97828604333,30910.64333316654,SR_Q_D_E_WOB,0.32230762576660804,0.5204242569423978,0.8372238615162427,sub36
-77.07298302728626,10.595805432965289,10.27963224450018,-3.244213608294612,159.07107186344825,158.07478768253452,153.52227515902928,-77.07298302728626,10.595805432965268,10.279632244500123,-3.2442136082947077,159.07107186344817,158.07478768253452,153.5222751590292,2.727979627489526e-29,5.479536760880628e-05,2.635483496813277e-06,0.5371687315631876,7.160269328443541e-249,8.871060910264354e-222,2.9937579464355574e-236,2.727979627489643e-29,5.479536760880853e-05,2.6354834968136622e-06,0.5371687315631757,7.16026932843784e-249,8.871060910266875e-222,2.9937579464321516e-236,0.1485195386526419,-6997.662717328332,14001.325434656665,14016.640331001474,5724.654589051196,SR_Q_D_E_WOB,0.3641958891903415,0.6429558369869244,0.16688256494985512,sub37
-55.35654918585399,7.730319219679178,4.893445870257347,-13.57351493424214,169.78087411531737,174.433315559716,174.68267279845546,-55.35654918585403,7.730319219679136,4.893445870257468,-13.57351493424225,169.78087411531737,174.4333155597161,174.68267279845557,6.185327278897034e-14,0.007961792127956177,0.042940563683557836,0.014288195449667062,1.7882758576408746e-252,1.4357026480724225e-218,8.433801100035349e-251,6.185327278896856e-14,0.00796179212795657,0.04294056368355265,0.014288195449666318,1.7882758576414847e-252,1.4357026480729129e-218,8.433801100039188e-251,0.0756573461998914,-6856.950326340033,13719.900652680066,13735.110275065439,6792.695213324891,SR_Q_D_E_WOB,0.3482128563508429,0.4543004051027308,0.14914634505172436,sub38
-309344.453147307,1.3414659642534756,17.47875299862046,12.433285680410155,-154478.90786944752,-154486.41066292484,-154497.74070916756,-309344.4531472541,1.3414658430922677,17.478753654607395,12.433285699094588,-154478.9078693157,-154486.41066270342,-154497.74070934617,8.042769316302133e-51,0.5923616525230886,8.039498403246922e-16,0.1037898779736844,1.035208896736782e-50,1.0211656622313889e-50,1.0094413867598005e-50,8.042769316301218e-51,0.5923616860766301,8.039479212149952e-16,0.10378987745370488,1.035208896737107e-50,1.0211656622318846e-50,1.009441386759613e-50,0.22995175983160265,-7147.353498487758,14300.706996975516,14316.08766940221,5676.435271696159,SR_Q_D_E_WOB,0.0001,1.0,0.0001,sub39
-71.73722930536091,2.2481852978507177,-7.863959166216545,0.26047763400527657,160.30731344006614,174.17152122597244,162.95801737785172,-71.73722930536096,2.24818529785077,-7.863959166216437,0.2604776340055466,160.30731344006608,174.17152122597233,162.95801737785186,1.2154982853772836e-18,0.29242834729548595,1.2444208722944035e-05,0.9566258749767962,1.5026417869356668e-223,1.354205397652874e-234,3.75744897658038e-223,1.2154982853771351e-18,0.2924283472954747,1.2444208722947042e-05,0.9566258749767512,1.5026417869348976e-223,1.354205397651796e-234,3.757448976584227e-223,0.11875345362462753,-6859.117430931279,13724.234861862558,13739.588910475955,3940.229118498025,SR_Q_D_E_WOB,0.2126633654661989,0.5091266397179373,0.21835730027201056,sub40
-47.723266433252924,-4.803184524987115,-4.7438772951617825,11.048054993198264,189.85544331855388,191.95515950680058,184.09548236930775,-47.723266433252924,-4.803184524987088,-4.743877295161798,11.048054993198312,189.85544331855385,191.95515950680058,184.09548236930772,1.1262561608138157e-38,0.03297999267558744,0.013158653295011568,0.0940950463034108,0.0,0.0,0.0,1.1262561608139286e-38,0.03297999267558841,0.013158653295011218,0.09409504630340937,0.0,0.0,0.0,0.15793986928132664,-7042.064146744568,14090.128293489135,14105.523389020536,4538.8045046725765,SR_Q_D_E_WOB,0.6558003674227623,0.535714955894135,0.8816431736994277,sub09
-101.40983371672682,5.541032629402255,7.429661945715102,42.40362366115494,157.5486319079974,155.04800649537492,144.33580623104714,-101.4098337167268,5.541032629402301,7.429661945715113,42.40362366115485,157.54863190799745,155.048006495375,144.33580623104714,3.531228948969753e-10,0.041394884354265235,0.0011955542552463507,0.006396453666678625,5.204183548142604e-67,1.1285887565762706e-70,5.02033201490859e-58,3.5312289489697015e-10,0.0413948843542636,0.0011955542552463208,0.006396453666678725,5.204183548142011e-67,1.1285887565770752e-70,5.020332014910451e-58,0.05941989844067719,-7393.0926466157825,14792.185293231567,14807.627971045134,6605.304242341445,SR_Q_D_E_WOB,0.07605529575379602,0.25466128568592383,0.4766516189704016,sub10
-45.540851422234866,-4.619646749215138,-6.243833219850867,-1.0433729516206292,196.07299070046741,191.9238527159537,187.552955984358,-45.54085142223503,-4.619646749215232,-6.2438332198508135,-1.0433729516205048,196.0729907004675,191.9238527159537,187.552955984358,8.741721780827546e-25,0.1624379918747263,0.024258687785777854,0.8362197764060676,8.851257407069671e-260,0.0,2.7107849334854195e-244,8.74172178082335e-25,0.1624379918747181,0.024258687785778936,0.8362197764060869,8.851257407069671e-260,0.0,2.7107849334851105e-244,0.10311539549613646,-6882.856586170866,13771.713172341728,13786.868739210595,8782.26228246361,SR_Q_D_E_WOB,0.9452400071857736,0.9273373948683138,0.5764803580878126,sub11
-19.83498748862162,-2.9301246837078603,12.438253773394331,-1.799022455216118,181.30234029480457,173.76432072424407,175.8641579722644,-19.834987488621596,-2.930124683707794,12.438253773394392,-1.7990224552161678,181.30234029480442,173.76432072424416,175.86415797226414,1.2559681452136953e-10,0.2361095679869125,5.222459001666608e-09,0.8072886669174315,0.0,0.0,0.0,1.2559681452138005e-10,0.2361095679869223,5.222459001665655e-09,0.8072886669174262,0.0,0.0,0.0,0.0670423426714073,-7081.645587920648,14169.291175841296,14184.652508958474,5496.313410330347,SR_Q_D_E_WOB,0.9999995116493116,0.9999995116493116,0.0001,sub12
-16.78319903192067,2.359966145387748,2.793846981382037,-6.016980768060738,154.0415910117894,161.69202070316427,159.4142229709002,-16.78319903192072,2.359966145387756,2.7938469813820475,-6.016980768060835,154.0415910117894,161.6920207031643,159.4142229709003,1.905136940484676e-09,0.17614596117110407,0.059046489017923774,0.13693311220091595,0.0,0.0,0.0,1.905136940484467e-09,0.1761459611711024,0.05904648901792271,0.1369331122009099,0.0,0.0,0.0,0.0429265678413796,-6621.319047778819,13248.638095557639,13263.992144171036,2679.673773088501,SR_Q_D_E_WOB,0.7343122780123876,0.8653685967223197,0.8686600446188519,sub17
-63.29168999613253,-0.09203505754589304,-2.2311131858568194,3.0778071527196484,187.60760005462228,206.22775122002682,189.80321668752026,-63.291689996132384,-0.09203505754586327,-2.2311131858567705,3.0778071527194464,187.60760005462217,206.22775122002696,189.8032166875206,1.2233942608993185e-05,0.9818478424286836,0.5159851086342515,0.6687831994226148,1.0536123924716832e-90,9.990743985851655e-122,2.8438621882723244e-93,1.2233942608993934e-05,0.9818478424286894,0.5159851086342603,0.6687831994226352,1.0536123924716832e-90,9.99074398585791e-122,2.8438621882749167e-93,0.036163722385330284,-7250.322683004884,14506.645366009769,14521.847325555733,13683.250103367434,SR_Q_D_E_WOB,0.14476008342691354,0.46894211272766,0.5846903036299145,sub18
-59.352257193311,0.9943301784363694,20.066723005032927,-10.162039458973236,166.50045115534917,163.21197607456298,170.71275632695367,-59.352257193310955,0.994330178436182,20.06672300503275,-10.162039458973267,166.50045115534937,163.211976074563,170.71275632695367,4.908066868603582e-07,0.7879642267748311,5.996227315207452e-11,0.0462293629680152,9.708612719253075e-99,4.2077447738427695e-116,2.884490400621774e-100,4.908066868603681e-07,0.7879642267748704,5.99622731520987e-11,0.04622936296801452,9.708612719250313e-99,4.2077447738446867e-116,2.8844904006211996e-100,0.06519898133857037,-6898.7458409290775,13803.491681858151,13818.610662907742,10452.041173296302,SR_Q_D_E_WOB,0.2150474869435809,0.433696573037814,0.4362888041968748,sub19
-59.243737685585636,2.417462685454564,3.425994372401867,17.169640515201845,177.0159291033082,183.9585796819384,189.5567587065273,-59.243737685585835,2.4174626854546317,3.4259943724018753,17.169640515201806,177.0159291033083,183.9585796819385,189.55675870652743,7.5191201467033295e-34,0.3936003903452853,0.1535733574675161,0.0043868182885184286,9.3845565484565e-257,0.0,7.205629841783529e-277,7.51912014669892e-34,0.3936003903452715,0.1535733574675151,0.0043868182885185335,9.384556548453295e-257,0.0,7.205629841780251e-277,0.13685107644139272,-7160.701184293042,14327.402368586085,14342.734456955019,6995.788769477093,SR_Q_D_E_WOB,0.7002075979659822,0.7217690443945141,0.35954593130466544,sub20
-56.54689600257824,5.402474175553918,-1.0770442800497528,14.185020779827054,185.7300228876989,192.33841317900644,182.7851527634947,-56.54689600257822,5.402474175553839,-1.0770442800497977,14.185020779827099,185.73002288769882,192.33841317900647,182.7851527634945,3.1457252097614876e-27,0.047051414775641606,0.6456420408428684,0.18898422721964214,6.833791450999884e-276,0.0,1.0086373999012734e-268,3.1457252097615317e-27,0.047051414775644805,0.6456420408428543,0.18898422721964087,6.833791450996774e-276,0.0,1.0086373999010439e-268,0.09373994628640693,-7321.76637481273,14649.53274962546,14664.937422180155,6838.177440019666,SR_Q_D_E_WOB,0.5659802173931658,0.7377593755918945,1.0,sub41
-12.266872051269605,-0.035234889468370056,9.210260376846822,19.744889294637147,196.47954006882907,222.266773349607,219.50790270940868,-12.266872051269667,-0.03523488946834874,9.210260376846868,19.744889294636927,196.47954006882907,222.2667733496071,219.50790270940846,0.010198196236311028,0.9919882679810856,0.0018214897526061292,0.003777424454127033,3.62578803664323e-236,0.0,8.950706798445877e-278,0.010198196236310636,0.9919882679810904,0.0018214897526060239,0.0037774244541274467,3.6257880366415798e-236,0.0,8.95070679844791e-278,0.07007782029259901,-7183.085339937473,14372.170679874946,14387.415805633262,10244.899691265655,SR_Q_D_E_WOB,0.7393341924657576,0.3220885572671036,0.7777783033073591,sub42
-29.979073901107,4.033127368863781,-0.733082172428249,4.063626148381293,204.86359473918083,192.91158501341548,195.3413914771953,-29.979073901106982,4.03312736886366,-0.7330821724284124,4.063626148381195,204.86359473918077,192.9115850134153,195.34139147719551,2.418364238671301e-05,0.30204829813619305,0.8244097358131921,0.4875559513280709,4.422771829461786e-191,3.2383355999581934e-220,5.356402567486373e-177,2.418364238671337e-05,0.3020482981362076,0.8244097358131537,0.4875559513280815,4.422771829461281e-191,3.2383355999581934e-220,5.356402567490639e-177,0.02656119054534356,-7040.867952383476,14087.735904766952,14102.87323449759,12437.152086164353,SR_Q_D_E_WOB,0.6272941749686013,0.7928712236031993,0.08259023990565935,sub43
-108.38931941336591,-1.5984427904827108,10.126201943577133,29.594057150281447,160.09164576564953,174.1050923452602,171.3010017426241,-108.38931941336577,-1.598442790482652,10.12620194357702,29.59405715028147,160.0916457656494,174.10509234526012,171.30100174262398,4.763650165730055e-07,0.6006044800087056,0.00011093326113718654,0.0015568413667037175,2.126446727481385e-42,1.66126458894986e-50,8.151055255332217e-48,4.7636501657303705e-07,0.6006044800087189,0.00011093326113720742,0.0015568413667037071,2.1264467274807468e-42,1.6612645889497416e-50,8.15105525533012e-48,0.06247430515106345,-7448.6110884858335,14903.222176971667,14918.62445813525,8449.693394188052,SR_Q_D_E_WOB,0.04395665620015804,0.5847887433748948,0.8738932475993807,sub44
-29.917672261019355,-0.9624573649940764,6.1109643503969595,22.727506622059465,181.5640241712939,184.3203927251037,186.86623866919464,-29.917672261019344,-0.9624573649941146,6.11096435039701,22.727506622059412,181.5640241712941,184.3203927251037,186.86623866919484,8.119551804448181e-24,0.6393159169578816,0.0004746919546165887,5.88959287275645e-06,0.0,0.0,0.0,8.119551804448181e-24,0.6393159169578686,0.00047469195461653926,5.889592872756671e-06,0.0,0.0,0.0,0.10711680102946974,-6811.076556396233,13628.153112792466,13643.50229522475,3711.032412714304,SR_Q_D_E_WOB,0.7683036430024142,0.4994997890396768,0.8685086525498042,sub45
-20.585118750488164,-6.468722096752051,3.824788832079742,14.696884255661415,237.2774566037408,246.61187710728942,240.11742213691963,-20.585118750488068,-6.46872209675223,3.8247888320796233,14.696884255661395,237.277456603741,246.61187710728927,240.11742213692008,4.776376621650285e-06,0.06958857645543526,0.20876107914738612,0.17655429695801125,2.234080791885886e-307,0.0,4.493099987749355e-308,4.776376621650833e-06,0.06958857645542793,0.20876107914740052,0.17655429695801195,2.2340807918856317e-307,0.0,4.493099987750887e-308,0.03314196027265415,-7608.956198341729,15223.912396683458,15239.302692213832,11455.212123310735,SR_Q_D_E_WOB,0.8498581103352705,0.3147062960344533,0.8040028372204037,sub46
-121.59832391823645,0.2300350432819496,3.2281021486182966,-6.721902969680675,151.4656253707314,135.29204823684668,133.7540769927613,-121.59832391823645,0.2300350432819052,3.228102148618445,-6.7219029696809125,151.46562537073146,135.29204823684668,133.7540769927613,2.372900486450527e-21,0.918942722780935,0.09505913567015524,0.2422384226490007,4.114408306129271e-90,8.971093014989084e-82,1.0144948034781775e-72,2.372900486450731e-21,0.9189427227809508,0.09505913567013928,0.2422384226489845,4.114408306129271e-90,8.97109301498627e-82,1.0144948034780618e-72,0.11776096722006403,-6967.972703178152,13941.945406356304,13957.306739473484,4573.36353480938,SR_Q_D_E_WOB,0.17058746109336315,0.9508749447551601,0.06562710323870477,sub47
-11259016269543.967,-99895866645054.0,-66538676274505.62,-2409980055102.168,-86455170492617.5,-65342424085731.5,-92513103321096.88,11259016269386.967,99895866645048.0,66538676274522.0,2409980055139.578,86455170492955.75,65342424086071.0,92513103321477.5,0.861669023589446,0.8616690235904025,0.8616690235904245,0.8616690235914668,0.8616690235906752,0.8616690235907594,0.8616690235906876,0.861669023591363,0.8616690235904109,0.861669023590391,0.8616690235893472,0.8616690235901397,0.8616690235900482,0.8616690235901241,0.11043993317417312,-7458.035012305888,14922.070024611776,14937.44828643167,9459.71281554587,SR_Q_D_E_WOB,0.4197580555570799,1.0,0.13983704934792635,sub48
-11.48236318035998,7.365962149096727,-8.080612555399396,8.744350703408408,222.58278758952503,215.462312997486,212.40970995941208,-11.482363180360045,7.3659621490963625,-8.080612555399401,8.744350703408479,222.5827875895249,215.46231299748558,212.40970995941208,7.962284697226377e-05,9.958266046200511e-05,1.987825322962172e-05,0.4637987641608781,0.0,0.0,0.0,7.962284697225481e-05,9.958266046208274e-05,1.987825322962154e-05,0.4637987641608745,0.0,0.0,0.0,0.05339656354976108,-7112.026827978885,14230.05365595777,14245.482138161255,4475.574279891303,SR_Q_D_E_WOB,0.8147548496425356,0.3523767347224849,0.0001,sub05
-25.216013840093296,-0.07951454652509593,5.916348946931188,6.249976882033899,170.6636595649766,170.8475098858131,173.213471131183,-25.21601384009322,-0.07951454652514656,5.916348946931125,6.249976882033874,170.66365956497668,170.847509885813,173.213471131183,2.307751689559858e-22,0.9593679424502232,0.00015638264555321578,0.3869711597676547,0.0,0.0,0.0,2.3077516895607516e-22,0.9593679424501974,0.00015638264555324334,0.38697115976765695,0.0,0.0,0.0,0.08440150764935095,-6848.045123797237,13702.090247594473,13717.509228602366,3051.583010750865,SR_Q_D_E_WOB,0.8501381354473103,0.9481028479367836,1.0,sub06
-3.3927828586938085,5.269260174197719,27.327964081294827,12.2216914660628,201.0271296780262,220.6821112104686,228.3354506150697,-3.39278285869384,5.269260174197793,27.327964081295004,12.221691466062794,201.0271296780261,220.68211121046866,228.33545061506985,0.7471546273521917,0.09770114371691348,2.6013953338458143e-17,0.15314105783003756,6.255005424105281e-161,5.457507459312259e-183,6.802451420691763e-191,0.7471546273521894,0.09770114371690858,2.601395333844653e-17,0.15314105783003765,6.255005424102079e-161,5.457507459312882e-183,6.802451420693697e-191,0.09717224541543644,-7513.302482116712,15032.604964233424,15047.939500582912,12316.977008258467,SR_Q_D_E_WOB,0.3811734137415711,0.7909321064602782,0.558340672147297,sub07
-49.306494419491386,15.315333210102262,2.582789874854601,18.286537720470555,155.98677895693197,157.41362121333142,161.11551082723366,-49.306494419491365,15.315333210102171,2.5827898748547082,18.286537720470537,155.9867789569319,157.41362121333148,161.11551082723338,0.0037506809675554014,3.2363883888169585e-06,0.4300697144050213,0.01104246233748758,4.331936025449171e-56,2.5059829061825504e-58,2.565175232211865e-61,0.0037506809675554244,3.236388388817408e-06,0.4300697144050021,0.011042462337487709,4.331936025447812e-56,2.5059829061825504e-58,2.5651752322098893e-61,0.030793647982676694,-7076.540063941168,14159.080127882336,14174.235694751203,12281.777785923345,SR_Q_D_E_WOB,0.19055008008927385,0.6036596381245539,0.3163059499828928,sub08
-28.168488609455228,4.935824821008566,5.060385581745457,17.142975900552273,186.895281770804,178.6319382226809,181.41463960457497,-28.168488609455142,4.935824821008501,5.060385581745409,17.142975900552273,186.89528177080388,178.63193822268101,181.41463960457503,2.911060330195047e-21,0.003939315429083742,0.0031348155020828245,0.002615329971299289,0.0,0.0,0.0,2.9110603301957153e-21,0.003939315429084236,0.0031348155020831225,0.002615329971299293,0.0,0.0,0.0,0.09676587715750827,-6896.68594774455,13799.3718954891,13814.764591979987,3629.392108390069,SR_Q_D_E_WOB,0.7557173048801437,0.4945276982094448,0.3096363558180147,sub21
-32.77621684211239,-0.3869329701204913,-7.425954991809395,8.934437508208534,194.92026188113982,195.91751054206875,202.2242176503513,-32.7762168421124,-0.3869329701205322,-7.425954991809138,8.934437508208422,194.92026188113982,195.91751054206867,202.2242176503511,3.134012564422501e-11,0.8598426268102758,0.0007202995516517157,0.3076209145873534,0.0,0.0,0.0,3.134012564422558e-11,0.8598426268102611,0.0007202995516520106,0.30762091458735985,0.0,0.0,0.0,0.04807370676261047,-7225.470772160735,14456.94154432147,14472.341432186156,5974.148115409784,SR_Q_D_E_WOB,0.4824156686269864,0.22895053632332335,0.1990780374209888,sub22
-22.856485211606703,0.13136158127777198,6.726990678461928,7.262612136737169,157.71219669216586,151.41571643620742,146.9100376243327,-22.856485211606685,0.13136158127768982,6.7269906784619895,7.262612136737102,157.71219669216592,151.41571643620742,146.91003762433274,2.689007664260952e-27,0.9257383054802536,2.0339270926678488e-06,0.05646528055315956,0.0,0.0,0.0,2.689007664261221e-27,0.9257383054803,2.033927092667409e-06,0.056465280553161815,0.0,0.0,0.0,0.1335360834053687,-6556.3003305557495,13118.600661111499,13133.952277620994,2432.773706407137,SR_Q_D_E_WOB,0.9937929787324821,0.997804512524945,0.15686832060025935,sub23
-51.567936110376216,8.710344851080965,-3.720542129547135,1.7026697256331644,163.34550427998428,161.14245746521016,155.38156543300883,-51.567936110376216,8.710344851080924,-3.7205421295472503,1.7026697256332053,163.3455042799842,161.14245746521024,155.38156543300875,5.309403823568738e-12,1.1872841080093199e-05,0.06005009637696905,0.7108937113266529,3.656509062726333e-203,1.221369133413378e-199,2.8128322051857923e-190,5.309403823568546e-12,1.1872841080094392e-05,0.06005009637696141,0.710893711326646,3.656509062727163e-203,1.2213691334131002e-199,2.8128322051841916e-190,0.06259987401929301,-6813.046180175085,13632.09236035017,13647.380040013462,4681.370080825852,SR_Q_D_E_WOB,0.3024412353023555,0.7478207293058403,0.6772970767836914,sub24
-15.143628090753676,1.0864458276805948,-5.1525186761913515,-1.8656312494971807,177.4376827932195,170.5894681350714,184.49082527348588,-15.143628090753731,1.0864458276806157,-5.152518676191189,-1.8656312494971343,177.4376827932194,170.58946813507131,184.49082527348588,0.0003702294251634666,0.4747678494420012,0.0007172195517850059,0.6729409074471551,0.0,0.0,0.0,0.00037022942516344543,0.4747678494419931,0.0007172195517852803,0.6729409074471624,0.0,0.0,0.0,0.06237729358151721,-6713.995167057954,13433.990334115908,13449.368595935803,2853.573599069854,SR_Q_D_E_WOB,0.4930359871500931,0.9824296889627911,0.15551663178276812,sub25
-46.09586773534774,7.632395094980723,9.723158613919825,19.528311628337512,196.90914265692243,178.28328982509223,174.4788658937869,-46.0958677353476,7.632395094980688,9.723158613919598,19.5283116283375,196.90914265692246,178.2832898250923,174.47886589378655,9.088062230860455e-29,0.007330024433046993,0.0006387441702026224,0.027563454146221744,7.471190233e-315,3.2487713408963117e-282,9.156912916579644e-273,9.088062230863388e-29,0.007330024433047261,0.000638744170202809,0.027563454146221897,7.471190233e-315,3.2487713408963117e-282,9.1569129165786e-273,0.13984525182651042,-7505.166387380849,15016.332774761699,15031.715855859742,9986.136024860702,SR_Q_D_E_WOB,1.0,0.917440981941632,0.032689900879081905,sub26
