,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-41.02564960854096,6.937146704223912,10.965256207749249,22.764432396419163,181.5906404044841,183.45117190518752,181.40775259643846,-41.02564960854101,6.937146704223997,10.965256207749189,22.7644323964192,181.5906404044842,183.45117190518766,181.40775259643846,8.926131233335676e-22,0.013207267489088154,5.669668467905469e-06,0.005719728249388339,0.0,4.7114040403e-314,0.0,8.926131233334785e-22,0.013207267489087035,5.6696684679061925e-06,0.005719728249388252,0.0,4.7114040403e-314,0.0,0.1022309914306263,-7495.9175672157935,14999.835134431587,15020.444209855717,7346.721895417645,SR_Q_D_alphaCCC_WOB,0.8462354581288617,0.6820169883845806,-0.460931876401389,0.4769168763558153,sub35
