,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-16.78319903192067,2.359966145387748,2.7938469813820372,-6.016980768060739,154.04159101178936,161.69202070316427,159.4142229709002,-16.78319903192072,2.359966145387756,2.7938469813820475,-6.016980768060835,154.04159101178936,161.6920207031643,159.4142229709003,1.9051369404846756e-09,0.17614596117110407,0.05904648901792377,0.13693311220091595,0.0,0.0,0.0,1.905136940484467e-09,0.1761459611711024,0.059046489017922706,0.1369331122009099,0.0,0.0,0.0,0.042926567841379604,-6621.319047778819,13248.638095557639,13263.992144171034,2679.6737730885015,SR_Q_D_E_WOB,0.7343122780123876,0.8653685967223197,0.868660044618852,sub17
