,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-23.477403676884784,8.940705891002064,5.222378060329817,-12.786232801349335,183.4386561541773,188.34930930859662,188.60617412534572,-23.47740367688492,8.940705891002182,5.222378060329808,-12.78623280134931,183.43865615417724,188.34930930859673,188.60617412534566,9.801007903829299e-11,0.0021823005568021472,0.03171946945257316,0.021711746527289907,0.0,1.4043922336e-314,0.0,9.801007903827197e-11,0.002182300556801868,0.0317194694525735,0.021711746527290098,0.0,1.4043922336e-314,0.0,0.0641551527368095,-6864.222040562295,13732.44408112459,13742.583829381507,6877.221113120086,SR_Q_D_WOB,0.9578412558184543,0.6080896305679875,sub38
