,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-38.43088118266485,-11.189868310272452,-5.963458570037419,11.5451452742204,201.63005484398565,189.61235228748478,193.89825671385753,-38.43088118266486,-11.189868310272441,-5.963458570037589,11.545145274220285,201.63005484398553,189.6123522874849,193.89825671385756,2.895960815263275e-05,2.3723360804122002e-05,0.008269216582504206,0.014975112009124183,6.807542321971671e-229,5.865400694587606e-202,4.228924734292484e-226,2.8959608152632588e-05,2.3723360804122178e-05,0.008269216582502393,0.014975112009125213,6.807542321967799e-229,5.865400694588939e-202,4.2289247342920024e-226,0.06715013275432935,-6890.673050066593,13791.346100133185,13816.771421602947,6028.417018785333,SR_Q_D_E_alphaCCC_WOB,0.14200725258951444,0.7215526385788973,0.788815401054893,-0.3417429742874646,0.07237809552115287,sub14
