,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-33.9153583000292,-3.044073654618097,-5.256213008955814,14.41390576996667,196.94489195017775,200.17535888879365,190.21800910038178,-33.91535830002918,-3.0440736546181024,-5.2562130089560295,14.413905769966536,196.9448919501776,200.17535888879345,190.21800910038183,2.8674194155216408e-21,0.1891127520332623,0.007457635039452573,0.03512537561435072,0.0,0.0,0.0,2.867419415521723e-21,0.18911275203326172,0.007457635039450252,0.03512537561435254,0.0,0.0,0.0,0.0993988102905754,-7241.021573735454,14486.043147470908,14496.349250740783,4885.002534820113,AB_Q_E_WOB,0.3027491512636481,0.5609141847015853,sub09
