,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-30.765767492136103,1.139505737727518,-5.2239349840670535,-1.7119429683694634,169.54070917475377,162.73527133015088,176.16738524513613,-30.765767492136153,1.13950573772747,-5.223934984067226,-1.711942968369451,169.54070917475397,162.73527133015057,176.16738524513642,0.00015837238924100121,0.44934317704396287,0.0005383504294461498,0.6930852104711007,1.4998197454541918e-215,8.31393875806864e-204,2.9263991110082344e-223,0.00015837238924099961,0.4493431770439824,0.000538350429445929,0.6930852104711027,1.4998197454556421e-215,8.313938758059654e-204,2.9263991110123958e-223,0.060579070571638916,-6938.346975536034,13882.693951072068,13898.167157524817,2891.4603833523856,SR_Q_D_E_WOB,0.234671203442151,0.9999999258655694,0.00010434403729663513,sub25
