,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-115750.44439769405,-2.197150343109491,12.921189684888194,-2.6203166756086205,-57684.83506805803,-57691.837039711434,-57689.98192011115,-115750.44439769367,-2.1971505439026333,12.921189807939701,-2.620316711927508,-57684.83506801562,-57691.837039730235,-57689.98192010651,2.5101786667892356e-10,0.3774930093883351,1.351561274264599e-09,0.7227274733441789,2.8662844266384454e-10,2.850261952315991e-10,2.8554841140458774e-10,2.5101786667892537e-10,0.37749296488478956,1.351560802175977e-09,0.7227274696702279,2.866284426638727e-10,2.8502619523159703e-10,2.8554841140457213e-10,0.06601502703845297,-7082.326267415351,14172.652534830702,14193.134312320271,5505.506894704931,SR_Q_D_alphaCCC_WOB,0.0001,1.0,-0.25464332735855433,1.0,sub12
