P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
-115.55749654029951,-5.884922141360807,6.942940709742662,-8.947575580387847,199.93332672380583,211.27042995452783,192.20155308156586,-115.55749654029944,-5.884922141360841,6.942940709742602,-8.947575580387742,199.93332672380583,211.2704299545277,192.2015530815659,1.6314022914917272e-20,0.3079152105289844,0.16196278640784473,0.6697651181854303,5.1743358231482225e-127,4.765514621554103e-115,6.117642993029541e-119,1.6314022914918213e-20,0.3079152105289813,0.1619627864078485,0.6697651181854343,5.17433582314999e-127,4.765514621554373e-115,6.117642993031977e-119,0.0734348416430819,-8349.44631476124,16702.89262952248,16713.181443883124,31007.69981560684,SR_Q_D_WOB,0.5030712704053094,0.999976125003593,sub36
-69.77922802685444,11.83784310368766,8.961962723964437,0.3241718229098112,164.19373937189772,161.6083256966853,156.757459606379,-69.77922802685441,11.83784310368784,8.961962723964252,0.3241718229098254,164.19373937189772,161.60832569668545,156.75745960637863,1.3984717798744952e-24,3.0753270231169285e-05,0.0002055195097838391,0.955089420060711,4.551852385849351e-254,8.134131482379348e-220,3.146593399833462e-238,1.3984717798744952e-24,3.075327023116027e-05,0.00020551950978390382,0.9550894200607091,4.551852385850902e-254,8.134131482387675e-220,3.146593399828452e-238,0.11942672927538878,-7514.57307368821,15033.14614737642,15043.455378090246,7358.735291323214,SR_Q_D_WOB,0.3722324186818989,0.4421949090861417,sub37
-60.05519624907687,5.0233218484852715,3.8689962873846926,-12.339252126240165,166.29611624994698,171.95918605403102,171.4793160042261,-60.05519624907689,5.023321848485283,3.868996287384845,-12.339252126240098,166.296116249947,171.95918605403097,171.47931600422606,1.8267342417947104e-13,0.07161420756560699,0.10543244568340154,0.02545921915582007,3.531193999548674e-223,7.002337806947966e-199,6.5376049734384745e-223,1.8267342417946576e-13,0.0716142075656065,0.10543244568338764,0.025459219155820872,3.531193999548674e-223,7.002337806943185e-199,6.537604973436244e-223,0.06232951018815891,-7235.825751479757,14475.651502959514,14485.894007866003,6986.00211126586,SR_Q_D_WOB,0.3153652299195362,0.5677938161764213,sub38
-53.940856313398065,0.029817438015479425,16.112270973799447,30.602954643990174,168.512561091749,161.38796281091476,148.29393085915032,-53.94085631339818,0.02981743801548032,16.112270973799408,30.60295464399024,168.51256109174895,161.38796281091481,148.29393085915018,8.811180009427252e-51,0.9907108954397396,4.578476355259096e-13,8.976220476208607e-05,0.0,4.7535161185e-313,0.0,8.811180009423981e-51,0.9907108954397392,4.578476355259724e-13,8.97622047620842e-05,0.0,4.7535161185e-313,0.0,0.2272398295072399,-7352.05025710648,14708.10051421296,14718.397205700758,6136.135240046878,SR_Q_D_WOB,0.8288222741872626,0.430732952192951,sub39
-27.16286950972919,0.6743418618034789,-8.437968255355072,-0.8199565027078464,182.16954012125336,197.5501720741697,186.2028030001821,-27.162869509729358,0.6743418618032981,-8.437968255355004,-0.8199565027078419,182.1695401212532,197.55017207416984,186.202803000182,7.273335175755482e-17,0.7507840799044219,4.134064298083396e-06,0.8648051990711016,0.0,0.0,0.0,7.273335175752496e-17,0.7507840799044864,4.134064298084071e-06,0.8648051990711022,0.0,0.0,0.0,0.10866112475162104,-7173.0699550891795,14350.139910178359,14360.452263453322,4240.847155963583,SR_Q_D_WOB,0.7248183180204915,0.43866043706917546,sub40
-35.6436507094981,-5.370191265596231,-4.6278457381388005,11.096298449230401,195.04682003216166,197.64202988383167,189.6742195959965,-35.643650709498246,-5.370191265596109,-4.627845738138827,11.096298449230378,195.0468200321619,197.64202988383167,189.6742195959964,8.557092632242327e-38,0.014802091339829338,0.015193113192135952,0.09482013419849453,0.0,0.0,0.0,8.557092632235964e-38,0.014802091339831402,0.0151931131921354,0.0948201341984951,0.0,0.0,0.0,0.15135790694041873,-7203.049002312762,14410.098004625524,14420.4041078954,4611.602848200313,SR_Q_D_WOB,1.0,1.0,sub09
-52.254937406795634,4.7350202711125595,7.132687199251935,35.63281654308169,181.7217592655613,179.00921902929912,168.7187113129111,-52.25493740679562,4.735020271112663,7.13268719925184,35.63281654308174,181.7217592655612,179.00921902929912,168.71871131291132,1.1871042002968935e-12,0.07562828145998411,0.0017302333378172682,0.02100220233880257,2.162972772964063e-214,1.7028350042528957e-243,7.8591771224528445e-196,1.1871042002969024e-12,0.07562828145997759,0.0017302333378175125,0.02100220233880233,2.162972772964063e-214,1.7028350042523145e-243,7.859177122455079e-196,0.06738785675701464,-7434.88167870373,14873.763357407463,14884.071025010619,6557.16629776681,SR_Q_D_WOB,0.3350505417576273,0.5703753657393575,sub10
-45.72821101709889,-3.91658752049289,-3.7227213899619467,-3.6641198779867,192.1908665171735,190.4402406983051,183.1328938834501,-45.728211017098964,-3.916587520492929,-3.722721389962057,-3.664119877986547,192.1908665171736,190.44024069830502,183.13289388345044,1.4616418827319955e-18,0.26927188795243034,0.22461839661982894,0.4952226802179674,1.010756402176907e-233,1.5240517402193956e-291,1.7699330145321891e-221,1.4616418827318903e-18,0.2692718879524257,0.22461839661981528,0.4952226802179849,1.010756402177022e-233,1.5240517402193956e-291,1.7699330145321891e-221,0.06936053251172393,-7782.844205017956,15569.688410035908,15579.988243708174,11850.066028204907,SR_Q_D_WOB,0.8382383193153556,0.9117282491850912,sub11
-14.967632581447141,-0.789320475932433,12.874524164237284,13.271500678643726,181.7558563455363,176.363914607728,177.18488337713487,-14.967632581447154,-0.7893204759325032,12.874524164237304,13.2715006786438,181.75585634553624,176.36391460772785,177.1848833771349,5.8935444436516935e-06,0.7742648077200334,5.3696070393691334e-08,0.0981408111717692,2.1701750615e-313,0.0,3.504206049731945e-303,5.893544443651594e-06,0.7742648077200138,5.369607039368664e-08,0.09814081117176733,2.1701750615e-313,0.0,3.504206049731945e-303,0.045334849493728124,-7397.566673211317,14799.133346422634,14809.42058162804,6964.925324953167,SR_Q_D_WOB,0.9286883554170358,0.3696092034456831,sub12
-11.430954361447842,1.9107604901303252,2.338905377516773,-4.917568791608716,156.96193276351437,163.76706426138514,161.9916881239525,-11.430954361447876,1.9107604901301016,2.3389053775167707,-4.917568791608723,156.96193276351445,163.76706426138503,161.99168812395268,1.9403651369759395e-07,0.2645298760977228,0.1094069481816601,0.21642883062610144,0.0,0.0,0.0,1.9403651369757754e-07,0.2645298760977787,0.10940694818166008,0.2164288306261006,0.0,0.0,0.0,0.03245032165592865,-6869.971363064074,13743.942726128145,13754.250393731303,2710.384920597077,SR_Q_D_WOB,0.8617381639398682,0.3668843089597259,sub17
