,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-1.2079617697851734,1.4216236568402412,0.32929095831914906,3.932097215228173,205.79508956325213,203.46842603623867,201.54742066477004,-1.2079617697851655,1.4216236568401652,0.32929095831916577,3.9320972152281652,205.7950895632521,203.46842603623833,201.54742066477,0.5803596430481681,0.49499369893677136,0.8736032987932042,0.7648645589437062,0.0,0.0,0.0,0.5803596430481701,0.49499369893679446,0.8736032987931979,0.7648645589437064,0.0,0.0,0.0,0.002959572000866051,-7309.840861848229,14627.681723696458,14648.293930236208,5440.485052379462,AB_Q_E_alphaCCC_WOB,0.8947625159636478,0.13960169896900224,-0.9556182577240904,0.014940851915988004,sub31
