,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-108.38931941336591,-1.5984427904827108,10.126201943577133,29.59405715028145,160.09164576564953,174.1050923452602,171.30100174262407,-108.38931941336577,-1.5984427904826521,10.126201943577021,29.594057150281472,160.09164576564936,174.10509234526012,171.30100174262398,4.763650165730055e-07,0.6006044800087056,0.00011093326113718654,0.0015568413667037175,2.126446727481385e-42,1.6612645889498603e-50,8.151055255332217e-48,4.7636501657303695e-07,0.6006044800087189,0.00011093326113720742,0.001556841366703707,2.126446727480747e-42,1.6612645889497418e-50,8.15105525533012e-48,0.06247430515106345,-7448.611088485834,14903.222176971669,14918.624458135248,8449.693394188052,SR_Q_D_E_WOB,0.04395665620015804,0.5847887433748948,0.8738932475993807,sub44
