,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-66.56498299669249,0.1802199686126702,5.978232022585436,14.771951771895218,162.31420148111386,164.83421113123134,166.48169436030446,-66.56498299669241,0.1802199686126702,5.9782320225853915,14.771951771895047,162.31420148111374,164.83421113123129,166.48169436030443,7.340013392976196e-17,0.9318745260585509,0.0008996513704265357,0.002904161107643892,1.2238765075798555e-192,1.9512093055864588e-219,4.4458224590104554e-198,7.340013392976884e-17,0.931874526058551,0.0008996513704266138,0.002904161107644219,1.2238765075790201e-192,1.9512093055846834e-219,4.445822459009191e-198,0.06918460404204563,-7127.178824469733,14264.357648939465,14290.122907114153,4087.8212926908773,SR_Q_D_E_alphaCCC_WOB,0.1385644423017249,0.2971553245513673,0.6115782813704121,-0.36118860035750744,0.4488190054218553,sub45
