,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-20.893951341246694,-1.3274439108696638,-6.914789537660238,-10.505458366882621,200.73026316247416,202.3360030957948,206.93203253137455,-20.893951341246694,-1.3274439108694969,-6.914789537660214,-10.505458366882653,200.73026316247416,202.3360030957946,206.93203253137415,5.1012008731364743e-11,0.55437709019646,0.002111778970276904,0.22347421487458896,0.0,0.0,0.0,5.101200873136734e-11,0.5543770901965099,0.0021117789702769607,0.2234742148745881,0.0,0.0,0.0,0.04479848042371515,-7394.643973202974,14797.287946405948,14817.890752236319,6393.101810140931,SR_Q_D_alphaCCC_WOB,1.0,1.0,-0.17631277425380354,1.0,sub22
