,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-9.171240525813861,1.2128162242572458,-5.2272515571508436,-2.6205054416024796,180.2685410187085,173.49436698618808,187.04738695440435,-9.171240525814095,1.2128162242572262,-5.2272515571509075,-2.620505441602469,180.26854101870856,173.49436698618817,187.04738695440446,0.004844235528338579,0.421905925809255,0.0005514569169683875,0.5474156546718401,0.0,0.0,0.0,0.004844235528337458,0.421905925809262,0.0005514569169683026,0.5474156546718412,0.0,0.0,0.0,0.05590661838495037,-6941.532213301018,13893.064426602035,13918.853104023285,2905.841807272698,SR_Q_D_E_alphaCCC_WOB,0.599427437922551,0.4834678641832549,0.8389463093347934,-0.7709448307003163,0.39085118747098263,sub25
