,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-120.06187398213926,7.14501580725262,-3.6796837532473683,9.026940856834074,134.48849501592863,125.64726534066531,125.29447496802548,-120.06187398213933,7.145015807252603,-3.6796837532473696,9.026940856834091,134.48849501592866,125.64726534066537,125.2944749680255,1.676341087355881e-17,0.003036876097142697,0.06435262884177616,0.06689750094439967,5.534285518850609e-76,7.814078847092426e-70,5.406085793454855e-69,1.676341087355881e-17,0.0030368760971427773,0.06435262884177578,0.06689750094439913,5.53428551885266e-76,7.814078847095544e-70,5.406085793453777e-69,0.0953780551385377,-6869.2715187051535,13748.543037410307,13774.05553418918,4767.444817748151,SR_Q_D_E_alphaCCC_WOB,0.08668233867165225,0.2963883921758538,0.08348938869908257,-0.8864780975173362,0.5701076759730213,sub13
