,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-47.85768312696607,0.17776524001169192,7.087999840951518,6.267089505363492,145.05072982874603,138.6715040360749,134.16346622133273,-47.85768312696614,0.17776524001169525,7.087999840951603,6.267089505363443,145.05072982874597,138.6715040360749,134.16346622133284,7.732639518475093e-23,0.9004501387507384,7.125932010852542e-07,0.10252504972272151,6.557014283418632e-297,7.834803786168294e-282,4.01356980474072e-272,7.732639518473816e-23,0.9004501387507365,7.125932010850253e-07,0.10252504972272422,6.557014283414159e-297,7.834803786169185e-282,4.0135698047430037e-272,0.11903098110513655,-6566.535459792556,13137.070919585112,13147.305330591442,2473.619020863805,SR_Q_D_WOB,0.40493012518960336,0.9630962968462219,sub23
