subject,SR_Q_WOB,SR_Q_D_WOB,SR_Q_D_E_WOB,SR_Q_D_alphaCCC_WOB,SR_Q_D_E_alphaCCC_WOB
sub01,0.10315443392237633,0.14940704612600053,0.16765937360653016,0.1731107981683523,0.16711694495350704
sub02,0.13539390265948748,0.16555612887359572,0.16319555824859674,0.1152885834597418,0.1166974530395014
sub04,0.06588355483792407,0.0660538112052308,0.06800244807898048,0.06637944637207571,0.06803724283486956
sub13,0.07645110273660216,0.07708811468665633,0.09862063568543866,0.10158817736982972,0.08136663090359443
sub14,0.07442447985101774,0.08408040838426832,0.08653686496779599,0.08298809877533209,0.08309398037318072
sub15,0.1148666060739757,0.1391740209114659,0.13389138894246388,0.11993993902950972,0.14037425125316494
sub16,0.12039140045138765,0.13246140685232244,0.1225818521846983,0.14337721782854218,0.15437485336263768
sub33,0.06202611310640072,0.1050315284034674,0.10534498661916993,0.09765451503608837,0.08199236633773033
sub34,0.05781053514598322,0.06415219295116004,0.048062906128544684,0.0621186009591993,0.05507796876081061
sub35,0.0853181662058965,0.10125106568243157,0.11095800531813382,0.1022309914306263,0.10672460347379488
sub36,0.035454520566875036,0.0734348416430819,0.048541841919850885,0.05910522896756976,0.0504866098514245
sub37,0.08860040267523606,0.11942672927538878,0.07053344186648935,0.12291744633513413,0.11986828151434906
sub38,0.04821979804597532,0.06232951018815891,0.05955203645634699,0.06112042506014359,0.061843013430133875
sub39,0.15892245081200485,0.2272398295072399,0.24503896755503995,0.22847302632906,0.25565187715534604
sub40,0.10390801086607182,0.10866112475162104,0.08656753650841575,0.10685131829289583,0.10001763714059353
sub09,0.11664052226015365,0.15135790694041873,0.15643170804268136,0.12459504326348415,0.16584127286177766
sub10,0.05048362618134705,0.06738785675701464,0.06242882547298845,0.06307403856534978,0.061059222428096686
sub11,0.04690561111062597,0.06936053251172393,0.06954511005616504,0.05520717646541373,0.0626615043539096
sub12,0.04920969865107749,0.045334849493728124,0.05431252911714979,0.0540483502036041,0.04767856556408023
sub17,0.0246890376133585,0.03245032165592865,0.04366530256377954,0.029399478483653874,0.027273761363891702
sub18,0.012598918866467024,0.011445206629533966,0.015869343060329832,0.014593466417391562,0.012037164417963098
sub19,0.033164350825288125,0.040570110313554064,0.04081257429862073,0.040570179784033884,0.03532054694117348
sub20,0.08674599630750635,0.12445929426691747,0.12629075271377302,0.12613473666371855,0.11547224422059366
sub41,0.043357844433135166,0.08594358156115134,0.07260683153909664,0.08604441057597356,0.08783736024255406
sub42,0.05330668374079695,0.050888806606836264,0.05143580826202265,0.05262121000394415,0.05082560908497735
sub43,0.01304431457259536,0.010635850291230152,0.01595987341332739,0.016340745427057882,0.018996654431717164
sub44,0.0832894138271727,0.07582270102893074,0.08816530102197795,0.08926138420278817,0.07602425324599571
sub45,0.04601726024385755,0.09509065567352316,0.0968128662496568,0.043393750336789834,0.06918460404204563
sub46,0.029636068029574195,0.035662611405150035,0.03275877789442338,0.03590048273398794,0.03143201102515414
sub47,0.07702835818141572,0.11377788596374615,0.10207784457974922,0.11331340807388125,0.10918014249392738
sub48,0.07474721813557905,0.08979243688753069,0.10733927660639307,0.10296068876387754,0.0901775706707425
sub05,0.046275552548201586,0.04672821773203817,0.04652126974440607,0.04495286534297538,0.0471758113757027
sub06,0.054956178163706126,0.031157489202436106,0.08702420058145832,0.08481098128579123,0.08209457769672668
sub07,0.09374155094953462,0.08661961398043583,0.0880179434617433,0.08676150171459053,0.08671697094778774
sub08,0.027645169144948856,0.02594264478528541,0.0273198878809241,0.02832346751923265,0.027751898041773915
sub21,0.07955390620303393,0.0864678800252715,0.07057810514939256,0.09210712582389646,0.07879888454728112
sub22,0.043220341360742716,0.04846884150038233,0.04327019650197594,0.04479848042371515,0.03201385451545069
sub23,0.10655114337631456,0.12895224910539438,0.04475511649677555,0.1048082185932041,0.11822996092094805
sub24,0.06972002802361442,0.07447844829474938,0.07752930836155958,0.0736139271176206,0.07171491099557759
sub25,0.05348279698181635,0.055789730871028335,0.06057907057163892,0.059278098213782826,0.05590661838495037
sub26,0.08939929060831807,0.11438274861643084,0.06332606175832732,0.07951111276086709,0.13474861076369338
sub27,0.07823006830219026,0.10622561354650772,0.13554328861255505,0.14109215421901633,0.09222062029699207
sub28,0.08891374974338306,0.09100975886052297,0.05403688904270465,0.06902426066889611,0.08978666431230653
sub29,0.08596945585529159,0.08931257600445885,0.1127198772015452,0.10869180332370164,0.04763799312227357
sub30,0.04064458690765493,0.04584118981176144,0.050425621665744165,0.04958060298597855,0.051575005714674
sub31,0.04254815266972423,0.06177049505639187,0.06212477952464768,0.0229701821239785,0.060848496845233975
sub32,0.1195037294702408,0.1436416239993602,0.1459599490214245,0.14715240575145486,0.1454437428284242
