P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
-16.38311482776407,-3.0879276846493573,5.646483022880808,1.6742661653560664,246.3154850461157,258.4703163853225,238.10753663308034,-16.383114827764086,-3.0879276846493284,5.646483022880885,1.6742661653562334,246.31548504611558,258.4703163853225,238.10753663308034,0.03859389175413633,0.6181554306981107,0.2690886157695478,0.941302291303982,3.1985409394530913e-251,2.0793250844600707e-209,3.5751487020016983e-239,0.038593891754136085,0.6181554306981139,0.26908861576954113,0.941302291303976,3.1985409394519993e-251,2.0793250844607801e-209,3.575148702001293e-239,0.011765820839705898,-8257.990453020619,16523.980906041234,16544.501300081738,32386.156742515264,AB_Q_E_alphaCCC_WOB,0.2668450873851413,0.1894806345462066,-0.0452433098301096,0.10262746139397916,sub36
-15.233178248002998,10.5391338514982,10.289370119184053,-4.6061211675798965,189.91747530305,187.46380856675526,183.98223644122203,-15.233178248002927,10.539133851498173,10.289370119184065,-4.606121167579947,189.91747530304974,187.46380856675518,183.98223644122186,4.919258546990333e-08,0.00024968497726573553,6.199607535684536e-06,0.40276746413997533,0.0,0.0,0.0,4.9192585469909546e-08,0.0002496849772657472,6.199607535684465e-06,0.4027674641399702,0.0,0.0,0.0,0.07786984679284115,-7046.206000089798,14100.412000179596,14120.831861972676,6199.647590072372,AB_Q_E_alphaCCC_WOB,0.8975237372795574,0.9079692518611184,-0.7600062923725919,0.028962870504172324,sub37
-16.336811203361705,8.139376663978222,5.168986143064076,-12.6108213364502,187.7033943592204,193.04326040755768,192.45988805314613,-16.33681120336167,8.139376663978139,5.168986143064059,-12.610821336450279,187.7033943592205,193.04326040755782,192.45988805314613,2.069974731320352e-09,0.005704247047276565,0.03399189351040394,0.023921374501429653,0.0,0.0,0.0,2.0699747313205788e-09,0.005704247047277082,0.03399189351040475,0.02392137450142887,0.0,0.0,0.0,0.05937441165586155,-6867.218178187962,13742.436356375923,13762.715852889756,6915.791919894452,AB_Q_E_alphaCCC_WOB,0.5984332270500423,0.6256249700053967,-0.5349369482099493,0.971986435982084,sub38
-33.35397746035241,0.3839653503597584,16.97140307591856,15.040912973721538,177.82017761711597,170.02696069457946,158.29699370843431,-33.35397746035244,0.3839653503597466,16.971403075918502,15.040912973721573,177.820177617116,170.02696069457957,158.29699370843443,2.48751996245322e-12,0.8899707332034507,2.8389993490452074e-13,0.06677965567821864,0.0,8.179474118316e-312,0.0,2.4875199624531115e-12,0.8899707332034539,2.8389993490456073e-13,0.06677965567821811,0.0,8.179474118306e-312,0.0,0.11243449926475936,-7235.766650473766,14479.533300947533,14500.040864183127,6542.409261954067,AB_Q_E_alphaCCC_WOB,0.19721924951694195,0.481698548595641,-0.9715210342129468,0.5909136695313011,sub39
-18.700072195229442,2.2353031095909746,-7.87365666844533,0.2243200964521615,186.3920741038793,200.95708479286597,189.66897451290828,-18.700072195229414,2.23530310959093,-7.873656668445316,0.2243200964521615,186.39207410387917,200.9570847928659,189.66897451290802,1.8525161320007747e-13,0.3028217918409322,1.4675906007624615e-05,0.9630027404102862,0.0,0.0,0.0,1.8525161320007747e-13,0.3028217918409419,1.467590600762511e-05,0.9630027404102862,0.0,0.0,0.0,0.10169239796934204,-6870.9484773632375,13749.896954726471,13770.369019544334,4016.563855729935,AB_Q_E_alphaCCC_WOB,0.7099372133666385,0.6773142982726981,-0.15179953004481894,0.5497992457085341,sub40
-19.519744227144052,-5.765953980236987,-4.8647975233404335,15.497922064893114,203.78390367209352,206.0519218649497,197.70499813873909,-19.519744227144137,-5.765953980236975,-4.8647975233404575,15.497922064893125,203.78390367209357,206.05192186494992,197.7049981387389,1.1724443150335923e-18,0.0139214809546854,0.014245999417116668,0.023643320924100916,0.0,0.0,0.0,1.1724443150331031e-18,0.013921480954685504,0.014245999417116306,0.02364332092410088,0.0,0.0,0.0,0.09370130447134883,-7088.049350422256,14184.098700844512,14204.625494886379,4885.058026968078,AB_Q_E_alphaCCC_WOB,0.7795503526399571,0.1101749232126776,-0.4016930611113549,0.9461089783975676,sub09
-15.225380572432895,4.753979453477698,7.1243518751230654,29.35400358687244,200.55292503943568,198.24907813008286,186.77096903709014,-15.22538057243283,4.753979453477633,7.1243518751230805,29.35400358687217,200.55292503943585,198.24907813008286,186.77096903709014,3.6384200750872225e-07,0.08142954092162866,0.0019902668893753144,0.060050446287198814,0.0,0.0,0.0,3.6384200750875714e-07,0.08142954092163296,0.001990266889375264,0.060050446287201076,0.0,0.0,0.0,0.04933207741148027,-7399.872160440788,14807.744320881577,14828.334557966335,6676.146830057788,AB_Q_E_alphaCCC_WOB,0.878948158654248,0.3369698542171106,-0.5300487506157661,0.5590905418743933,sub10
-13.511495673691542,-6.557829385535816,-6.639978741987723,-0.921212016466915,211.8229756267817,206.5507241778504,203.30487200496708,-13.511495673691618,-6.55782938553591,-6.639978741987653,-0.9212120164668846,211.82297562678158,206.55072417785019,203.3048720049672,6.050888595982524e-05,0.05956062509330125,0.021256906104811457,0.8611786707015138,2.137724741530565e-290,0.0,2.5928061400438954e-275,6.0508885959818676e-05,0.05956062509329756,0.021256906104812838,0.8611786707015183,2.1377247415308083e-290,0.0,2.5928061400447795e-275,0.030297991942428437,-6927.937165002303,13863.874330004606,13884.081752496431,9551.221509063853,AB_Q_E_alphaCCC_WOB,0.7347641237332191,0.8193131258051309,-0.2628860638138473,0.9022656606828872,sub11
-10.561019891074674,-2.242603812086197,12.64216953773122,-1.6940469427117677,185.59361150251289,178.63247536601918,180.31433553835828,-10.561019891074595,-2.2426038120862177,12.642169537731226,-1.694046942711884,185.593611502513,178.63247536601918,180.3143355383584,0.0001558858241906116,0.38181071574737147,4.325914029050287e-09,0.8204274094282988,0.0,0.0,0.0,0.00015588582419062802,0.3818107157473672,4.325914029050255e-09,0.8204274094282867,0.0,0.0,0.0,0.04626881132914595,-7095.266221145007,14198.532442290014,14219.014219779585,5665.593510469825,AB_Q_E_alphaCCC_WOB,0.7173187089221658,0.6324725943393648,-0.893423247848464,0.15143679968463006,sub12
-6.710927209289258,2.0724275065888373,2.738536815645056,-5.7621413677685815,159.15603425503954,166.53872312241418,164.855116341946,-6.710927209289205,2.0724275065889253,2.7385368156450953,-5.762141367768724,159.15603425503934,166.53872312241396,164.85511634194611,0.00022123942074816664,0.24329462889627995,0.06671120901575636,0.15835955419193312,0.0,0.0,0.0,0.00022123942074819185,0.2432946288962601,0.06671120901575231,0.15835955419192302,0.0,0.0,0.0,0.02526528298757158,-6632.601033907132,13273.202067814264,13293.674132632124,2730.119571119708,AB_Q_E_alphaCCC_WOB,0.9699382657272896,0.09385368494879837,-0.2260737700601262,0.8004699506104794,sub17
-15.730388294947257,-0.6834745120207752,-1.7425162684269044,-3.5142198120963686,210.76693377879758,229.05802862670544,212.5973076372844,-15.730388294946993,-0.6834745120206829,-1.7425162684271993,-3.5142198120965027,210.76693377879758,229.05802862670552,212.59730763728425,0.022526812273456886,0.8686096613542706,0.6138755137185318,0.6272494653337568,9.558520939410993e-192,3.2948926707233843e-271,1.986253734486708e-192,0.022526812273459287,0.8686096613542883,0.6138755137184723,0.6272494653337436,9.558520939410993e-192,3.2948926707245076e-271,1.9862537344863684e-192,0.02458175921819672,-7257.328366993141,14522.65673398628,14542.926013380897,13850.607086726211,AB_Q_E_alphaCCC_WOB,0.2279909641585361,0.3065989429350311,-0.2693938157643231,0.5592705214251891,sub18
-17.92219385637782,0.04813300411546284,20.35170937026555,-12.518912485787412,187.59494672306735,184.8816893055141,192.31657161796107,-17.922193856377767,0.04813300411558491,20.351709370265574,-12.51891248578741,187.59494672306744,184.8816893055141,192.3165716179614,1.0710421078998073e-05,0.9895816108202607,3.6227918343146546e-11,0.01524008842887307,1.7503422094473775e-229,2.04038330686e-313,1.9593346060611282e-231,1.0710421078998747e-05,0.9895816108202344,3.622791834314418e-11,0.015240088428873103,1.7503422094473775e-229,2.04038330686e-313,1.9593346060604605e-231,0.060304572539576225,-6901.725058703674,13811.450117407348,13831.608758806797,10534.8078992522,AB_Q_E_alphaCCC_WOB,0.8705094904399935,0.5168688373443414,-0.6084625941686018,0.3991540986633941,sub19
-18.421654755106143,0.9966107717934064,3.650557138769248,19.300319082812425,197.7437354623497,203.06421676970098,210.68801318371928,-18.421654755106157,0.9966107717932416,3.650557138769334,19.30031908281227,197.74373546234955,203.0642167697008,210.68801318371916,2.4273159369076507e-06,0.7450829171623543,0.14862384744525406,0.002364482681866743,9.778014440858297e-305,0.0,0.0,2.4273159369076062e-06,0.7450829171623952,0.1486238474452447,0.0023644826818669308,9.778014440856073e-305,0.0,0.0,0.0436321414994949,-7223.516358899046,14455.032717798093,14475.47550229001,7751.324649683194,AB_Q_E_alphaCCC_WOB,0.36223781201914007,0.7734810193380991,-0.4737169040693476,0.1517484972094597,sub20
-14.713196358045511,4.6862984358169815,-0.9500245443516296,8.338319448566459,206.1898300264513,212.38664220273586,203.49684945622002,-14.713196358045618,4.686298435816913,-0.950024544351649,8.33831944856629,206.189830026451,212.38664220273563,203.49684945622025,9.084356450891317e-06,0.10418292284542384,0.6964490130986255,0.4576957106257694,0.0,0.0,0.0,9.084356450889846e-06,0.10418292284542888,0.6964490130986196,0.4576957106257783,0.0,0.0,0.0,0.02036443898188001,-7370.619964458676,14749.239928917352,14769.779492323612,7391.831701250772,AB_Q_E_alphaCCC_WOB,0.7030236779725243,0.8010516316781936,-0.4863255131249154,0.2725789562195021,sub41
-11.20897129684479,1.9943428285243647,9.392377016422008,18.609605918837868,197.1717738682832,222.75955093580518,219.09293703319017,-11.208971296844693,1.9943428285243208,9.392377016422024,18.60960591883776,197.17177386828308,222.7595509358049,219.0929370331904,0.0027867251565508143,0.584815971507923,0.0014656681929605324,0.006430854815338099,3.0905174504291866e-257,0.0,1.1493069841512259e-284,0.0027867251565510546,0.5848159715079313,0.0014656681929605074,0.006430854815338422,3.090517450428132e-257,0.0,1.1493069841508337e-284,0.07191787413968365,-7181.906836320811,14371.813672641621,14392.140506986045,10262.325718356093,AB_Q_E_alphaCCC_WOB,0.8555596662027165,0.9184330725000076,-0.7132990945191086,0.1204229368461784,sub42
-10.341736621295661,3.556282449657698,-0.6768177943877349,4.080948105215459,215.17795117560718,203.30447581014997,205.6050126055571,-10.341736621295524,3.556282449657708,-0.676817794387746,4.0809481052153815,215.17795117560718,203.3044758101501,205.60501260555702,0.014032680866274,0.37120000491155136,0.8385174341337936,0.4896516426658303,4.477311720816519e-251,1.94857370605e-313,1.5088661486910565e-233,0.01403268086627533,0.3712000049115506,0.8385174341337909,0.4896516426658391,4.4773117208155e-251,1.94857370605e-313,1.5088661486910565e-233,0.016442842908847566,-7046.80356328605,14101.6071265721,14121.790232879619,12566.42927190162,AB_Q_E_alphaCCC_WOB,0.99936961793885,0.3123486447672025,-0.5215468733357179,0.3165274109226836,sub43
-21.184236302135037,2.6154086441320312,9.59642379014584,39.72462415930588,203.3524018996788,220.1568219015046,214.67425765615133,-21.18423630213492,2.6154086441320485,9.59642379014576,39.724624159305904,203.35240189967868,220.15682190150437,214.67425765615158,2.408973012738594e-07,0.4110315833607732,0.0002384157438129897,1.48054383918712e-05,1.1525602465845142e-298,0.0,3.83494e-319,2.4089730127389477e-07,0.4110315833607697,0.00023841574381301684,1.480543839187114e-05,1.1525602465849072e-298,0.0,3.83494e-319,0.06346382082908719,-7447.948969058107,14903.897938116212,14924.434313000986,8440.688565558961,AB_Q_E_alphaCCC_WOB,0.4767582189242773,0.6065951886536388,-0.3562654477582995,0.3121171357132367,sub44
-11.606487195936749,-1.90895686794336,6.334633938007013,18.31690261505288,191.29948487412847,193.18078058554096,196.0679746358916,-11.606487195936715,-1.9089568679434148,6.334633938006957,18.31690261505275,191.29948487412818,193.18078058554104,196.0679746358918,4.0478310729112885e-06,0.3754385365079976,0.0004545482787236896,0.00043545496100365073,0.0,0.0,0.0,4.047831072911522e-06,0.37543853650798403,0.0004545482787237456,0.00043545496100368575,0.0,0.0,0.0,0.04683078268605989,-6851.323947924777,13710.647895849554,13731.113472425928,3961.59527375567,AB_Q_E_alphaCCC_WOB,0.4900982890231788,0.7713823395500549,-0.8453640409703066,0.09101451727645657,sub45
-18.381214034460974,-5.325957158118536,3.73168743983848,9.479209185371882,238.45552443673085,248.22384738511704,241.58335903523133,-18.38121403446096,-5.325957158118606,3.731687439838272,9.479209185371962,238.4555244367308,248.2238473851168,241.58335903523118,3.464996236261069e-05,0.1434743416894459,0.22073911777575225,0.3851385877856017,3.21594409120864e-310,0.0,7.451035724e-314,3.464996236261159e-05,0.14347434168944082,0.22073911777577865,0.38513858778559773,3.21594409120864e-310,0.0,7.451035724e-314,0.030192965047188824,-7610.858074887935,15229.71614977587,15250.236543816369,11490.151447171123,AB_Q_E_alphaCCC_WOB,0.6108066976329785,0.7611764682602852,-0.5952102060705537,0.3752482729094211,sub46
-7.153052737901228,-1.6932534208852232,2.181478357426493,-7.1641056577390705,209.7995256548887,192.55823148720157,192.36377153658543,-7.153052737901231,-1.6932534208851695,2.181478357426511,-7.164105657739188,209.79952565488858,192.55823148720143,192.36377153658563,0.01624593330896968,0.4790995449822134,0.2747151024485797,0.2287622004815116,0.0,0.0,0.0,0.016245933308969722,0.4790995449822274,0.27471510244857594,0.22876220048150406,0.0,0.0,0.0,0.05520182838396948,-7010.345085591411,14028.69017118282,14049.17194867239,4897.857506116276,AB_Q_E_alphaCCC_WOB,0.6420577576284965,0.4033780066352671,-0.0015532190746093688,0.32784304100727685,sub47
-30.620188000039345,-0.9302906368859958,7.90561699218363,23.906389769545,194.24970670038857,195.6339599098604,216.40394754194958,-30.620188000039438,-0.9302906368860616,7.905616992183767,23.906389769544997,194.24970670038846,195.6339599098604,216.4039475419496,3.692812518959073e-08,0.7860947284600144,0.005185280964863379,0.020070279405406188,1.9193464468168334e-238,5.01198e-318,7.716071634413854e-273,3.692812518958703e-08,0.7860947284599995,0.005185280964862578,0.020070279405406163,1.919346446816397e-238,5.01198e-318,7.71607163441473e-273,0.0710180841342275,-7485.006324844679,14978.012649689355,14998.516998782554,9858.623178668988,AB_Q_E_alphaCCC_WOB,0.18495976630844127,0.4683291187292815,-0.7046295983476072,0.17147512581739416,sub48
-21.003415484110953,7.402889975132352,-8.166211333926622,9.734366798689633,217.72094065497532,210.66836216975017,207.3286274873764,-21.003415484111038,7.402889975132314,-8.166211333926581,9.734366798689573,217.7209406549752,210.6683621697504,207.3286274873766,1.4471905824028714e-07,8.498927517116311e-05,1.481825507424751e-05,0.4126509302467334,0.0,0.0,0.0,1.4471905824026535e-07,8.498927517117065e-05,1.4818255074248749e-05,0.4126509302467358,0.0,0.0,0.0,0.06245499082097316,-7105.9450360622095,14219.890072124419,14240.461381729065,4432.941520280279,AB_Q_E_alphaCCC_WOB,0.3927794302031045,0.030691531313143373,-0.8368275376191209,0.4770365096545301,sub05
-10.947722444073822,0.06227282981987586,5.950037834253363,7.780088975566084,177.99283231800786,177.83298584265302,180.25322209687496,-10.947722444073746,0.06227282981982274,5.950037834253457,7.780088975566023,177.99283231800774,177.83298584265302,180.2532220968752,0.004252948560686091,0.9692512046728065,0.00023882594366761366,0.29852767544291114,0.0,0.0,0.0,0.004252948560686403,0.9692512046728328,0.00023882594366755498,0.29852767544291475,0.0,0.0,0.0,0.019029938561631043,-6891.526925315292,13791.053850630584,13811.612491974443,3269.4588276932805,AB_Q_E_alphaCCC_WOB,0.30573530439997426,0.7420558718413279,-0.9068566086801796,0.7450623293445083,sub06
-6.011072115069106,3.6874224502641297,27.371599035563975,12.056940075664434,200.45456443769655,220.08595964312968,227.7206038035546,-6.011072115069013,3.6874224502641297,27.37159903556411,12.056940075664404,200.45456443769658,220.0859596431295,227.72060380355447,0.18528604125283155,0.27784583649182626,2.20007553950804e-17,0.15849084353551665,8.2471900838763e-305,0.0,0.0,0.18528604125283807,0.27784583649182626,2.2000755395072314e-17,0.1584908435355177,8.247190083877239e-305,0.0,0.0,0.09839452817028173,-7512.472016979681,15032.944033959362,15053.390082425349,12311.175724804929,AB_Q_E_alphaCCC_WOB,0.40569265287134376,0.6527299050000029,-0.5869699597318527,0.05189232610892307,sub07
1.7638561110778843,14.951821234884546,2.803761872058013,16.84105142059116,181.7072019394502,182.91296996762767,186.568796942866,1.7638561110779252,14.951821234884632,2.803761872058008,16.841051420591132,181.70720193945027,182.91296996762767,186.568796942866,0.6221733263428981,5.880756575323095e-06,0.3932889072687342,0.0193764586858179,5.504741781615213e-246,5.6089116995076326e-251,5.259013821987589e-262,0.6221733263428895,5.88075657532245e-06,0.3932889072687348,0.01937645868581817,5.504741781618344e-246,5.608911699506357e-251,5.259013821987589e-262,0.02387872550250625,-7080.645680390827,14169.291360781654,14189.498783273477,12369.360302494917,AB_Q_E_alphaCCC_WOB,0.8465417923644599,0.5754421981460685,-0.7820785081800501,0.03140492387027291,sub08
-14.009010265456164,4.644546192975009,5.0063850645511865,17.39382198243044,194.13197240214086,186.21457274815108,189.06796666200157,-14.009010265456196,4.644546192974988,5.006385064551067,17.393821982430513,194.13197240214092,186.21457274815117,189.06796666200168,6.298556282526107e-11,0.0077560029041383515,0.004146481612201182,0.0027369581261678343,0.0,0.0,0.0,6.298556282525466e-11,0.007756002904138615,0.004146481612202111,0.002736958126167693,0.0,0.0,0.0,0.062037575879500324,-6920.26600809969,13848.53201619938,13869.055611520564,3772.76702821875,AB_Q_E_alphaCCC_WOB,0.8777990648527093,0.6984404381779368,-0.808358844822974,0.741057992058238,sub21
-12.833325874139518,-3.5029744199928508,-6.852227640259301,8.291305440029168,206.16000361059162,207.56265810807145,212.91718440336302,-12.833325874139616,-3.502974419992923,-6.852227640259228,8.291305440029282,206.1600036105916,207.56265810807125,212.9171844033629,0.03932127231642888,0.1981419465606519,0.002155225805329659,0.3514145202478328,0.0,0.0,0.0,0.03932127231642707,0.19814194656064146,0.0021552258053298945,0.3514145202478264,0.0,0.0,0.0,0.01712861502668539,-7245.512922886203,14499.025845772407,14519.559029591992,6169.847513847624,AB_Q_E_alphaCCC_WOB,0.12143724188979467,0.4542186594586227,-0.0765306929984747,0.047777842625956524,sub22
-7.234929868100734,0.18233261105229567,6.698496805966131,6.653208647306733,165.70022903608282,159.19285580895001,154.5698852190159,-7.234929868100811,0.18233261105223075,6.6984968059662,6.653208647306778,165.70022903608273,159.19285580895001,154.5698852190157,0.002471246849149839,0.9014788011070044,6.058815551148784e-06,0.0944248358608341,0.0,0.0,0.0,0.0024712468491496034,0.9014788011070394,6.058815551147368e-06,0.09442483586083174,0.0,0.0,0.0,0.053736329580249535,-6610.614465129912,13229.228930259824,13249.697752272481,2656.955880189575,AB_Q_E_alphaCCC_WOB,0.6070626389107746,0.6326024663487133,-0.2978096561992424,0.33668254006729065,sub23
-11.695608073960498,6.933111527298927,-3.5748959009753234,3.7678572436180615,184.1619133776832,182.09618222020302,176.0795776674551,-11.695608073960559,6.9331115272990225,-3.5748959009752963,3.767857243618171,184.1619133776832,182.09618222020316,176.0795776674549,2.0998951166794844e-05,0.000581254890490177,0.07432311068293758,0.4173031586863477,0.0,0.0,0.0,2.0998951166793e-05,0.0005812548904900822,0.07432311068293998,0.4173031586863341,0.0,0.0,0.0,0.03928185126517925,-6827.874692080201,13663.749384160403,13684.132957044794,4797.863361533102,AB_Q_E_alphaCCC_WOB,0.7186482266612078,0.3561367486591175,-0.4453837779290768,0.20695737640982825,sub24
-3.007249691009603,1.026552297939852,-5.077128362509587,-1.8171340223854564,183.5470948643462,176.72475973848492,190.69227726106763,-3.007249691009686,1.026552297939897,-5.0771283625095185,-1.8171340223854615,183.54709486434612,176.72475973848495,190.6922772610674,0.09848627499703587,0.5011526285905408,0.000898676027623598,0.6821773237816501,0.0,0.0,0.0,0.0984862749970265,0.5011526285905221,0.000898676027623744,0.6821773237816495,0.0,0.0,0.0,0.05480429007013654,-6718.998765434484,13445.997530868968,13466.501879962163,2892.8816152139643,AB_Q_E_alphaCCC_WOB,0.2469056858086729,0.4747959756327666,-0.5709415730702366,0.9270212769012974,sub25
