,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-4.147002570743492,5.240732223597259,27.32956284188772,12.427699381944446,200.6557684859369,220.19159177933074,228.0401007273282,-4.147002570743583,5.240732223597192,27.32956284188786,12.427699381944485,200.65576848593702,220.1915917793308,228.04010072732808,0.24409984783596528,0.09935579674249809,2.4636855319763145e-17,0.14622543405287272,1.4169674306488993e-302,0.0,0.0,0.24409984783595437,0.09935579674250221,2.463685531975268e-17,0.1462254340528711,1.4169674306482548e-302,0.0,0.0,0.09810002643654425,-7512.672215504002,15027.344431008005,15032.455943124502,12304.319601783282,SR_Q_WOB,0.8899794372974763,sub07
