,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-31.438999685009712,-4.189118716815581,5.2380582313344455,-3.051434545124414,239.66039528166496,252.43119665340643,231.62585211890922,-31.438999685009748,-4.189118716815578,5.238058231334461,-3.051434545124584,239.6603952816652,252.43119665340646,231.62585211890925,0.0067736544971846915,0.49737938046112906,0.30495329380253505,0.8935658885453227,7.375756663100928e-196,7.419353845990792e-181,1.705363957197539e-187,0.006773654497184629,0.4973793804611304,0.30495329380253383,0.8935658885453167,7.375756663098409e-196,7.419353845992901e-181,1.7053639571970534e-187,0.014193320257153252,-8256.454543423302,16516.909086846605,16527.169283866857,32316.58109040357,AB_Q_E_WOB,0.11892421709051189,0.4738592523198073,sub36
