,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-10.511637424568644,7.474568185202162,17.64693863168428,1.9104559741464353,178.17304914253094,177.45405194987364,184.57469896240048,-10.511637424568502,7.474568185202326,17.646938631684236,1.9104559741462541,178.17304914253083,177.4540519498737,184.57469896240048,0.026320527409315425,0.002340591039386266,1.652998043618356e-16,0.7285953492513679,0.0,9.7608597e-316,0.0,0.026320527409317573,0.002340591039385749,1.6529980436186303e-16,0.7285953492513927,0.0,9.7608597e-316,0.0,0.06803724283486956,-7322.397304854548,14654.794609709095,14680.55203702862,5649.004967370032,SR_Q_D_E_alphaCCC_WOB,0.21520140930679404,0.23391799243521252,0.788028610058601,-0.40872324217517664,0.8104025599805819,sub04
