,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-31.514297837104667,-0.04114592855556659,20.61980807448667,-10.627885039970234,180.83493155762423,178.4624206148898,185.56164953879994,-31.51429783710461,-0.04114592855556237,20.619808074486663,-10.627885039970339,180.83493155762412,178.46242061488957,185.56164953880045,8.701911900836259e-06,0.9910794108530072,2.0330813661932325e-11,0.03776150257342666,1.0715415620847121e-174,1.0494889341320721e-235,1.5912271812826476e-178,8.701911900836613e-06,0.9910794108530081,2.033081366193336e-11,0.037761502573424914,1.071541562084956e-174,1.0494889341312363e-235,1.591227181283825e-178,0.06063343863169823,-6901.525365336891,13809.050730673782,13824.169711723369,10506.044169451141,AB_Q_alphaCCC_WOB,0.14975921034737072,-0.0632433861439684,0.24976031440924124,sub19
