,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-326854.65161443036,-5.0127347794483725,6.1397844453631745,-8.772410079950824,-163170.01617296538,-163158.2406969819,-163178.51430021087,-326854.65161438176,-5.012734646195941,6.139784124677844,-8.772410077315921,-163170.0161727572,-163158.24069708446,-163178.51430040243,2.908647490107976e-16,0.3886640652776716,0.2197029647767455,0.6782026666291281,3.218058173658118e-16,3.2305377534348335e-16,3.208101051571015e-16,2.908647490107809e-16,0.38866407771652656,0.21970298888884535,0.6782026667202736,3.2180581736582335e-16,3.2305377534346003e-16,3.2081010515709456e-16,0.059105228967569756,-8359.168598661314,16726.337197322628,16746.91482604391,31508.960876085246,SR_Q_D_alphaCCC_WOB,0.0001,1.0,-0.1965575422972311,1.0,sub36
