,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,366.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5
1,2,478.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7247758829439346,0.5,0.5,0.27522411705606536,0.7247758829439346,0.0,0.0,-0.27522411705606536,0.2752241170560654
2,3,329.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.15149662921858154,0.8485033707814185,0.5,-0.5,0.0,0.0
3,4,361.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.31823618607379606,0.7247758829439346,0.27522411705606536,0.31823618607379606,0.6817638139262039,0.0,0.0,0.6817638139262039,-0.6817638139262039
4,5,380.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6172330748793374,0.6172330748793374,0.38276692512066257,0.6247243125427697,0.3752756874572302,0.38276692512066257,-0.38276692512066257,0.0,0.0
5,6,308.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.43494936164816445,0.7893066219908011,0.21069337800919888,0.5650506383518356,0.43494936164816445,0.0,0.0,-0.5650506383518356,0.5650506383518356
6,7,299.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6508894301057887,0.6508894301057887,0.3491105698942113,0.31103112606470007,0.6889688739352999,0.3491105698942113,-0.3491105698942113,0.0,0.0
7,8,270.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5985577360781484,0.8078327032918518,0.1921672967081482,0.40144226392185156,0.5985577360781484,0.0,0.0,-0.40144226392185156,0.40144226392185156
8,9,438.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6605518077948065,0.6605518077948065,0.3394481922051934,0.22097318527375912,0.7790268147262409,0.3394481922051935,-0.3394481922051934,0.0,0.0
9,10,529.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.645527941146175,0.813151342028096,0.18684865797190384,0.35447205885382516,0.645527941146175,0.0,0.0,-0.35447205885382516,0.35447205885382504
10,11,405.2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.19511851883817932,0.6633257725327308,0.3366742274672691,0.19511851883817932,0.8048814811618208,0.0,0.0,-0.19511851883817932,0.1951185188381792
11,12,512.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1,0.5851834381441674,0.5851834381441674,0.41481656185583254,0.05215563611455826,0.9478443638854418,0.4148165618558326,-0.41481656185583254,0.0,0.0
12,13,372.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.22833504395400847,0.7716649560459915,0.22833504395400847,0.2664243549706498,0.7335756450293502,-0.7716649560459915,0.7716649560459915,0.0,0.0
13,14,407.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.424761612381731,0.424761612381731,0.575238387618269,0.3781773617121309,0.6218226382878691,0.575238387618269,-0.575238387618269,0.0,0.0
14,15,402.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5635372544836691,0.6833610453420145,0.3166389546579855,0.43646274551633085,0.5635372544836691,0.0,0.0,-0.43646274551633085,0.4364627455163309
