,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,562.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,2,338.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.7073292418180169,0.29267075818198307,-0.5,0.5,0.0,0.0
2,3,377.8,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.5860342351567988,0.29267075818198307,0.7073292418180169,0.5860342351567988,0.41396576484320124,0.0,0.0,-0.5860342351567988,0.5860342351567988
3,4,509.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.7606443823177162,0.41396576484320124,0.5860342351567988,0.23935561768228375,0.7606443823177162,0.0,0.0,-0.23935561768228375,0.23935561768228375
4,5,472.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5357011367721701,0.4642988632278299,0.5357011367721701,0.14010478020438172,0.8598952197956182,-0.4642988632278299,0.46429886322782987,0.0,0.0
5,6,420.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.2717734006478437,0.2717734006478437,0.7282265993521564,0.35065632951630615,0.6493436704836938,0.7282265993521563,-0.7282265993521564,0.0,0.0
6,7,535.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4380277072693321,0.5737387380786344,0.42626126192136565,0.4380277072693321,0.5619722927306678,0.0,0.0,0.5619722927306678,-0.5619722927306678
7,8,394.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.4694010556523845,0.5305989443476156,0.4694010556523845,0.6710542860184961,0.3289457139815038,-0.5305989443476156,0.5305989443476156,0.0,0.0
8,9,438.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5709814232611289,0.31058159066555296,0.6894184093344471,0.5709814232611289,0.42901857673887106,0.0,0.0,0.4290185767388711,-0.42901857673887106
9,10,317.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5786018789670335,0.42139812103296653,0.5786018789670335,0.7488776157433586,0.25112238425664135,-0.42139812103296653,0.4213981210329665,0.0,0.0
10,11,449.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.603275327350697,0.24666181515836277,0.7533381848416373,0.603275327350697,0.396724672649303,0.0,0.0,0.396724672649303,-0.396724672649303
11,12,472.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.6051263043154963,0.3948736956845037,0.6051263043154963,0.767780578532459,0.2322194214675411,-0.3948736956845037,0.3948736956845037,0.0,0.0
