,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-15.36497364512934,-6.430951518729453,4.077487779021887,4.741745730181147,238.9827290990709,249.18078023915854,243.17253423957672,-15.36497364512943,-6.430951518729403,4.077487779021947,4.741745730181348,238.98272909907107,249.18078023915808,243.17253423957663,6.946214347095488e-05,0.07055547500857423,0.1793420430029753,0.6538855917565267,0.0,0.0,0.0,6.94621434709499e-05,0.0705554750085762,0.17934204300296838,0.6538855917565127,0.0,0.0,0.0,0.02850458380865062,-7784.275016159745,15574.55003231949,15590.004488711204,11651.392184063414,AB_Q_alphaCCC_WOB,0.7223257375563042,-0.4954336452930651,0.7616298153450916,sub46
