,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-19.40989629055781,0.7934292381303192,-2.8601383761909913,6.831553670827334,212.74248705506926,200.1938912648454,203.16896348257688,-19.409896290557835,0.7934292381303125,-2.8601383761910597,6.831553670827185,212.74248705506915,200.19389126484546,203.16896348257706,0.001338640244540756,0.8551722267504536,0.44355586722538876,0.29242552136554417,1.1346991056992565e-201,1.4814464456326336e-240,3.829805428255841e-187,0.0013386402445407389,0.8551722267504547,0.4435558672253781,0.2924255213655549,1.1346991056995146e-201,1.481446445632802e-240,3.8298054282554056e-187,0.015959873413327386,-8001.3893412077705,16008.778682415541,16024.216635818684,17547.480029080038,SR_Q_D_E_WOB,0.7704910966693305,0.4021979565691875,0.775234812740872,sub43
