,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-11.985379612290913,-0.5996778625263577,9.198153343813711,20.02587099889749,196.62962148283938,222.02477124671563,219.68165000157842,-11.985379612290835,-0.5996778625262511,9.198153343813683,20.02587099889738,196.62962148283938,222.02477124671555,219.68165000157842,0.03325137391202718,0.8636208053484806,0.0018638359405823341,0.0033288335954435276,2.126441673920464e-220,0.0,3.832792186141708e-262,0.033251373912028294,0.8636208053485046,0.0018638359405824007,0.003328833595443703,2.1264416739211898e-220,0.0,3.832792186141272e-262,0.06845078152697004,-7184.125472289793,14376.250944579586,14396.577778924007,10262.824684159134,SR_Q_D_alphaCCC_WOB,0.4298904069552371,0.510234704828353,-0.38289879676338023,0.9520504946600584,sub42
