,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-17.9571121006664,6.559309473049339,9.28175091406081,23.5825163698802,198.87444217566332,213.73496975621282,236.28970714301877,-17.957112100666237,6.559309473049465,9.281750914060765,23.582516369880178,198.87444217566323,213.73496975621285,236.28970714301872,0.00034091314215516094,0.05370717646566017,0.0011240402069413289,0.03559661412254615,0.0,0.0,0.0,0.0003409131421552041,0.05370717646565548,0.001124040206941386,0.03559661412254625,0.0,0.0,0.0,0.10616578726935799,-7681.842974323288,15367.685948646576,15377.984211843692,10208.788804779537,AB_Q_E_WOB,0.3434833445537365,0.8024957624597487,sub15
